,idx,ep_len,outcome,dataset,exit_idx,entry_idx,oob_idx,home_idx,ttc,tts,range_oob,range_home,entered_search_mode,traj_snippet,speed_snippet,home_distances,oob_distances,label,timesteps
0,96,295,HOME,noisy3x5b5,,185,,206,,21,3.02738618850708,3.02738618850708,True,"        loc_x     loc_y  ...  wind_angle_ground_dt1  wind_speed_ground_dt1
175  4.172455  1.348031  ...                    0.0                    0.0
176  4.177486  1.297247  ...                    0.0                    0.0
177  4.152695  1.242406  ...                    0.0                    0.0
178  4.105264  1.206402  ...                    0.0                    0.0
179  4.047401  1.198267  ...                    0.0                    0.0
180  3.990752  1.217347  ...                    0.0                    0.0
181  3.941348  1.254169  ...                    0.0                    0.0
182  3.900271  1.300181  ...                    0.0                    0.0
183  3.867562  1.349841  ...                    0.0                    0.0
184  3.843689  1.398387  ...                    0.0                    0.0
185  3.826071  1.436368  ...                    0.0                    0.0
186  3.818670  1.458564  ...                    0.0                    0.0
187  3.827458  1.468757  ...                    0.0                    0.0
188  3.844749  1.473358  ...                    0.0                    0.0
189  3.863862  1.476361  ...                    0.0                    0.0
190  3.883449  1.478872  ...                    0.0                    0.0
191  3.903210  1.481204  ...                    0.0                    0.0
192  3.923062  1.483468  ...                    0.0                    0.0
193  3.942988  1.485687  ...                    0.0                    0.0
194  3.962988  1.487863  ...                    0.0                    0.0
195  3.983070  1.489981  ...                    0.0                    0.0

[21 rows x 63 columns]","[-0.0700481235067496, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12402415624182428, 0.07461573051200432, 0.030947235758187475, 0.01679296533962038, -0.0046978168194167225, -0.05925467048250699, -0.08896232235421131, -0.09462239232120861, -0.09597590987511229, -0.09650150284469472, -0.09683080233208852, -0.0971288423777672, -0.09743100610220434, -0.09773918784569346]","[4.3068724 4.550031  4.5221286 4.6204314 4.786497  4.880429  4.916466
 4.8980856 4.800202  4.5824094 4.293854  4.01364   3.724239  3.4624279
 3.2587667 3.1653414 3.1791286 3.252784  3.3605673 3.4604807 3.550905
 3.6393256 3.7375991 3.844089  3.9514205 4.0591636 4.170539  4.281696
 4.3945985 4.510373  4.6261497 4.741856  4.8526053 4.9593053 5.062611
 5.166692  5.277602  5.4071984 5.581408  5.853614  6.2197247 6.4735036
 6.6037717 6.661333  6.6673245 6.64174   6.6209593 6.604983  6.5407453
 6.3818593 6.163232  5.9463825 5.76706   5.6749167 5.6857705 5.76302
 5.8769264 6.012463  6.180318  6.433075  6.70491   6.8424206 6.892931
 6.890099  6.847412  6.7904134 6.750036  6.705385  6.5953293 6.396021
 6.160469  5.9413066 5.7812824 5.723712  5.7612042 5.852508  5.9755754
 6.1258955 6.2010036 6.269706  6.318896  6.456933  6.6603637 6.823261
 6.8954096 6.9003363 6.8789124 6.819231  6.771844  6.7332954 6.658692
 6.494609  6.26652   6.0362453 5.844906  5.7400665 5.741279  5.8128567
 5.9232283 6.060036  6.2394843 6.507432  6.753488  6.866356  6.9029455
 6.8899827 6.840427  6.7847524 6.7466025 6.692547  6.5620356 6.34831
 6.112674  5.901569  5.7605653 5.725967  5.777775  5.8767614 6.004758
 6.1576214 6.3793387 6.6544886 6.8115015 6.871597  6.876681  6.839289
 6.7803154 6.733949  6.69402   6.602955  6.4198947 6.1890492 5.9666457
 5.790877  5.70231   5.7110095 5.7718773 5.832992  5.872688  5.882206
 5.9175315 6.0643735 6.2060943 6.260371  6.2615786 6.2301965 6.172536
 6.091248  6.005446  5.9135437 5.8067026 5.645803  5.364808  5.0470634
 4.800904  4.6269383 4.5321035 4.5239487 4.5941353 4.751196  4.938714
 5.111608  5.2567353 5.390839  5.5265565 5.687662  5.9117355 6.2436867
 6.5432935 6.696184  6.762952  6.7730446 6.74241   6.701935  6.676312
 6.634819  6.5163565 6.3120227 6.084231  5.8770256 5.7347784 5.696446
 5.7455134 5.8236136 5.893917  5.906043  5.829383  5.787617  5.8607583
 5.9054694 5.8759165 5.811604  5.7026434 5.5635233 5.4274697 5.2983823
 5.1679826 5.0314903 4.892473  4.7836905 4.6969333 4.5990634 4.441569
 4.1295176 3.6912491 3.2259526 2.7777147 2.5287719 2.328238  2.1891541
 2.095174  2.1791694 2.333446  2.4574246 2.466031  2.3656905 2.4231029
 2.4462383 2.4626865 2.467295  2.5074294 2.5410547 2.6363692 2.7184846
 2.7847836 2.87927   2.8043962 2.7749708 2.813698  2.8570116 2.8770714
 2.8908796 2.9142084 2.9680386 3.0027235 3.0389895 2.982466  3.0454447
 3.1276302 3.2839954 3.3976529 3.467345  3.4653656 3.35368   3.0806735
 2.7290494 2.6310456 2.6421218 2.502308  2.3886735 2.2648723 2.3333414
 2.483999  2.650113  2.7963376 2.7092328 2.3290777 1.9990069 1.9002342
 2.2751327 2.4082494 2.3635256 2.267963  1.8488121 1.8368492 2.288068
 2.7389915 2.8493156 2.6217718 2.2516646 2.3961513 2.2214298 1.7191062
 1.7802215 1.8202374 1.8829429 2.4581232 2.902992  3.2974637 3.1411347
 2.846095  2.1140113 2.3180208 2.13984   1.9129664 1.9181882 1.7546912
 1.7496107 1.9161333 4.2998343 3.782541  3.719265  5.2035456 3.8108397
 2.725158 ]","[3.913872  4.2309675 4.323504  4.530898  4.676435  4.7866745 4.841652
 4.8569245 4.850016  4.817928  4.7701383 4.659242  4.537481  4.433876
 4.372918  4.3070116 4.2110324 4.0742297 3.9403973 3.8156495 3.696682
 3.5811224 3.4582465 3.3332486 3.2099311 3.0912535 2.9737384 2.858996
 2.7461789 2.6357973 2.5320086 2.4351656 2.3473783 2.264747  2.1884449
 2.1140232 2.041404  1.9684874 1.9026376 1.8989396 2.0770535 2.2550337
 2.3160822 2.2848537 2.1832175 2.0865204 2.1042433 2.2240756 2.299431
 2.2499635 2.1181314 1.9065642 1.6755608 1.5544759 1.5669637 1.5942658
 1.607469  1.6215857 1.647021  1.7716266 2.039576  2.2020376 2.2432654
 2.1884913 2.0728636 2.0040498 2.0808878 2.2207267 2.264967  2.1813018
 2.0127919 1.7720319 1.5612841 1.5040598 1.5478046 1.5799745 1.5978737
 1.6186409 1.1965513 1.0309925 1.1966705 1.4919677 1.8402033 2.096554
 2.2021635 2.179927  2.0948944 1.9951041 2.0130403 2.1512527 2.252979
 2.2210424 2.0889745 1.8735037 1.6321088 1.5013977 1.521904  1.5669512
 1.5902208 1.6088649 1.6455269 1.8091731 2.0727334 2.2092445 2.2315574
 2.161005  2.0451741 2.0042584 2.1086326 2.2397287 2.2542257 2.1505802
 1.9636734 1.7177166 1.5327845 1.5097934 1.5566645 1.5842767 1.6017841
 1.6294626 1.7247143 1.9847383 2.18131   2.2502518 2.219451  2.112141
 2.0196295 2.0597816 2.1978223 2.272049  2.2131891 2.0658102 1.8351431
 1.6042343 1.509768  1.5432218 1.5870677 1.6262127 1.6723579 1.7408801
 1.7943535 1.9713145 2.2574055 2.5227797 2.7240117 2.836743  2.8690724
 2.8339667 2.7883947 2.8861349 2.940407  2.9568665 2.9014773 2.8261926
 2.6735854 2.5081804 2.4161303 2.3455265 2.242843  2.1152542 2.0089643
 1.9425241 1.9045749 1.865368  1.8185142 1.7640382 1.7410091 1.8742203
 2.1211338 2.2504184 2.2698896 2.1981258 2.0814412 2.0327084 2.124183
 2.2495527 2.2662194 2.1701467 1.9946468 1.7557216 1.5663892 1.5311457
 1.5703782 1.6080012 1.6431731 1.7437828 1.8768156 1.96865   2.136611
 2.4498985 2.764392  3.0497177 3.30528   3.5145297 3.703325  3.8754933
 4.0444922 4.232882  4.46138   4.6919355 4.8875594 5.0474315 5.137256
 5.166063  5.2003803 5.256039  5.3311315 5.386346  5.4763827 5.6501784
 5.939051  6.2163057 6.3431873 6.2844987 6.2318683 6.359534  6.44376
 6.3978715 6.352304  6.396338  6.4708905 6.596523  6.6858006 6.6485553
 6.529823  6.3743362 6.32316   6.3818808 6.3639293 6.352062  6.4936085
 6.6517043 6.6817994 6.5527616 6.3952513 6.278391  6.211032  6.0722747
 5.8461323 5.5754385 5.315565  5.0556674 4.8459597 4.7396674 4.815237
 5.11829   5.3938065 5.4938083 5.681693  5.9116116 6.1580224 6.2856307
 6.2049108 5.9623137 5.7493725 5.593485  5.649854  5.8685865 6.346893
 6.499561  6.249378  6.034722  5.990045  6.2764716 6.833138  7.4312325
 7.8597794 7.5748467 6.9192095 6.7365    6.560027  6.282312  6.1265354
 6.051669  5.8687587 5.617385  6.802911  7.7881    8.307656  8.294338
 7.6565137 7.3866324 7.157559  6.79331   6.4017735 6.2612486 6.0755825
 5.9572186 5.7975917 8.112547  8.442632  8.577295  9.216455  8.04085
 7.219653 ]",TTT-L,21
1,134,294,HOME,switch45x5b5,,274,,282,,8,3.02738618850708,3.02738618850708,True,"        loc_x     loc_y  ...  wind_angle_ground_dt1  wind_speed_ground_dt1
264  0.885911  0.586089  ...                    0.0                    0.0
265  0.925951  0.541322  ...                    0.0                    0.0
266  0.941744  0.480504  ...                    0.0                    0.0
267  0.927842  0.422119  ...                    0.0                    0.0
268  0.888197  0.379087  ...                    0.0                    0.0
269  0.831727  0.358924  ...                    0.0                    0.0
270  0.768983  0.361319  ...                    0.0                    0.0
271  0.707669  0.380963  ...                    0.0                    0.0
272  0.653309  0.413137  ...                    0.0                    0.0
273  0.612970  0.452795  ...                    0.0                    0.0
274  0.597656  0.489388  ...                    0.0                    0.0
275  0.555594  0.518409  ...                    0.0                    0.0
276  0.512680  0.524874  ...                    0.0                    0.0
277  0.487373  0.516098  ...                    0.0                    0.0
278  0.468726  0.487280  ...                    0.0                    0.0
279  0.463573  0.429049  ...                    0.0                    0.0
280  0.487814  0.366388  ...                    0.0                    0.0
281  0.539201  0.310777  ...                    0.0                    0.0
282  0.562452  0.246928  ...                    0.0                    0.0
283  0.555346  0.185138  ...                    0.0                    0.0
284  0.520748  0.136584  ...                    0.0                    0.0

[21 rows x 63 columns]","[-0.1388013712760272, -0.05170262300795536, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.05193408808891464, 0.06284720535540134, 0.13088916425039399, 0.11930092841040296, 0.16862994910272933, 0.22237432820915448, 0.1078362393571225, -0.06133198742676704, 0.0, 0.0, 0.0]","[4.317052  4.629315  4.661887  4.807034  5.000693  5.106129  5.170592
 5.2051563 5.1070356 4.850412  4.5828433 4.2597294 3.8778718 3.5045967
 3.2204115 3.0934372 3.0649443 3.105243  3.1680899 3.1819923 3.1487105
 3.0699985 3.057301  3.0572288 3.0965188 3.08847   3.0199533 2.9451516
 2.885669  2.8410149 2.8279185 2.7841213 2.7287624 2.71072   2.7621365
 2.831749  2.860326  2.749144  2.7061605 2.397307  2.2405372 2.2356339
 2.2976763 2.446154  2.604683  2.7509508 2.9072192 3.018694  3.1146982
 3.2251463 3.3577006 3.4433827 3.4592843 3.4746935 3.4254534 3.2084088
 2.902779  2.675466  2.6240482 2.8198426 3.1273835 3.3544843 3.474139
 3.660909  3.8767126 4.0335617 4.1103992 4.130212  4.1609344 4.2643247
 4.4464087 4.5609655 4.53049   4.6395297 4.876418  4.994624  4.9246025
 4.908648  5.149438  5.0518613 4.5639806 4.2618065 4.279727  4.459539
 4.7037582 4.8857145 5.109465  5.333333  5.586077  5.831701  5.9937577
 6.045579  6.073326  6.1057262 6.1288486 6.0603743 5.9381924 5.813438
 5.688851  5.61895   5.6358514 5.7145863 5.8266788 5.950831  6.072759
 6.2064013 6.408195  6.687712  6.871745  6.947928  6.962343  6.9336395
 6.887601  6.8587456 6.8181767 6.700315  6.511899  6.3089933 6.120606
 5.989303  5.9518228 5.9955177 6.0779643 6.1795244 6.303965  6.491813
 6.7496805 6.9151835 6.9775605 6.9814    6.945453  6.899221  6.8695993
 6.8118086 6.6692386 6.470589  6.2665467 6.086718  5.9763327 5.962526
 6.019227  6.107195  6.213199  6.349669  6.56415   6.811896  6.9408298
 6.983858  6.9744263 6.9314046 6.8895926 6.8593197 6.779874  6.6144648
 6.4109373 6.210099  6.0455203 5.962342  5.973629  6.042146  6.135708
 6.2475195 6.4007397 6.640325  6.86139   6.959408  6.985446  6.9641495
 6.917169  6.881169  6.844497  6.739972  6.556966  6.351755  6.156819
 6.011431  5.956552  5.9890876 6.0666375 6.1651344 6.2844267 6.459187
 6.7143564 6.8991065 6.9722652 6.983167  6.951666  6.904325  6.8732266
 6.823894  6.6935596 6.498781  6.2939215 6.1081424 5.985339  5.9582014
 6.007713  6.0923753 6.195581  6.3250003 6.525129  6.780081  6.9274364
 6.980201  6.977536  6.9378943 6.8935075 6.864185  6.796503  6.642334
 6.4408646 6.238102  6.06509   5.967485  5.9660254 6.028605  6.119107
 6.2273636 6.370503  6.596649  6.8341384 6.9485707 6.983875  6.969064
 6.9239078 6.8846407 6.852308  6.762054  6.5881643 6.383655  6.1850915
 6.028489  5.9576445 5.9786425 6.0511956 6.1467013 6.261067  6.422201
 6.6694336 6.8764734 6.963933  6.983776  6.958243  6.9107223 6.8769264
 6.835946  6.7210526 6.532696  6.3274837 6.1357985 5.99898   5.955167
 5.9947653 6.075084  6.1751304 6.297488  6.48083   6.7377543 6.90884
 6.9743643 6.9803286 6.9457235 6.8991246 6.869118  6.813868  6.6747155
 6.477094  6.2728314 6.0911565 5.9769516 5.9590583 6.0133896 6.099975
 6.2045245 6.337611  6.023164  5.091277  4.8340282 5.746784  4.5520883
 3.8009207 3.212954  2.921942  2.6086829 2.4849918 2.2286813 1.9590819
 1.9550121 2.1193163 2.2297552 5.425914  3.7965448 3.082247  2.744278 ]","[3.8692582 4.0696955 4.0224466 4.0843735 4.0943446 4.118703  4.137917
 4.16168   4.184548  4.2307086 4.2600603 4.24728   4.2821655 4.339434
 4.440305  4.5537534 4.6250167 4.629726  4.560247  4.4904604 4.444819
 4.4306803 4.4077454 4.377262  4.3405986 4.3335147 4.3624725 4.432773
 4.506205  4.5976815 4.6628637 4.733475  4.8127475 4.8671584 4.8570714
 4.8037925 4.751875  4.767532  4.845223  4.9172025 5.003191  5.018553
 4.9972034 4.9457173 4.859265  4.723581  4.6185174 4.4794354 4.366317
 4.2550654 4.1416426 4.034874  3.9445007 3.8703582 3.828841  3.9158745
 4.1055894 4.2579966 4.3007135 4.232837  4.0924277 3.9276698 3.7708242
 3.5738647 3.3769689 3.2222056 3.1197681 3.0526268 2.989789  2.8809304
 2.7336237 2.6504607 2.6109867 2.472921  2.3244448 2.2766862 2.3551953
 2.273826  2.1435523 2.5438063 3.0756133 3.3818793 3.3770804 3.2109172
 3.1243372 2.8007586 2.4903328 2.2698717 2.199935  2.1883323 2.223164
 2.2527575 2.3222525 2.453559  2.543297  2.5153913 2.4452286 2.2938764
 2.0976186 1.9327859 1.8639628 1.8348789 1.8132783 1.8085858 1.8048387
 1.7925355 1.8186167 1.9909279 2.1332843 2.1439884 2.0582416 1.9156348
 1.8422433 1.9612693 2.1480756 2.2264788 2.1939156 2.0565763 1.8344897
 1.6349465 1.5780708 1.6360312 1.7014742 1.7414433 1.7597221 1.7980003
 1.9620687 2.0897808 2.0863423 1.9940581 1.8660473 1.8432019 2.0038142
 2.1757576 2.2219398 2.1629689 1.9960784 1.7657026 1.5947647 1.5797812
 1.6503477 1.7113628 1.7456398 1.7623082 1.829441  2.0114238 2.0983143
 2.0658224 1.9552239 1.840055  1.874167  2.0617232 2.202126  2.2142982
 2.125492  1.931253  1.7034684 1.5742413 1.5972456 1.6707783 1.7238876
 1.751333  1.7702382 1.8766005 2.0514169 2.0988662 2.0403533 1.9165046
 1.8281946 1.9196892 2.1141915 2.2168338 2.199322  2.0789886 1.8640425
 1.6506046 1.5681627 1.6183544 1.6890125 1.7342414 1.7557663 1.7849872
 1.9318645 2.0785236 2.0911038 2.0095067 1.8804537 1.8329289 1.9738894
 2.1570914 2.2214878 2.1765373 2.0247962 1.7974839 1.6100165 1.5738838
 1.6401225 1.704724  1.742508  1.7598989 1.8104831 1.9857265 2.0939488
 2.0761414 1.9745288 1.8509413 1.8547319 2.0306323 2.1885827 2.2179945
 2.1452487 1.9648653 1.7347386 1.583284  1.5879303 1.6608009 1.7180061
 1.748884  1.7655175 1.848954  2.030569  2.0993764 2.0548882 1.9374112
 1.8319799 1.8915358 2.0844412 2.2086334 2.207543  2.1053512 1.9014654
 1.6789747 1.5703564 1.6067805 1.679519  1.729073  1.7537079 1.7753559
 1.8983217 2.063549  2.0963888 2.0281892 1.9009074 1.8269687 1.9392484
 2.1311476 2.2184708 2.1902568 2.0576506 1.8371471 1.6331234 1.5696869
 1.6275126 1.6959509 1.7381234 1.7576157 1.792885  1.9516839 2.0850208
 2.0862262 1.9969715 1.8682399 1.8376198 1.9926182 2.1681643 2.2198515
 2.165575  2.00364   1.7746392 1.5992929 1.5785875 1.6480658 1.7100698
 1.7453159 1.7617338 5.3668413 6.513557  7.414184  8.727312  8.4426775
 8.380271  8.122596  7.4757123 6.7664204 6.324504  6.0305867 5.77824
 5.5993767 5.5078325 5.3978844 8.484076  7.7075014 7.133699  6.5308948]",TTT-L,8
2,115,293,HOME,noisy3x5b5,,200,,212,,12,3.02738618850708,3.02738618850708,True,"        loc_x     loc_y  ...  wind_angle_ground_dt1  wind_speed_ground_dt1
190  4.186086  1.389166  ...                    0.0                    0.0
191  4.207551  1.390127  ...                    0.0                    0.0
192  4.231085  1.387356  ...                    0.0                    0.0
193  4.256127  1.370939  ...                    0.0                    0.0
194  4.270837  1.329079  ...                    0.0                    0.0
195  4.257958  1.272414  ...                    0.0                    0.0
196  4.218309  1.227239  ...                    0.0                    0.0
197  4.163238  1.207552  ...                    0.0                    0.0
198  4.105005  1.216470  ...                    0.0                    0.0
199  4.051073  1.244155  ...                    0.0                    0.0
200  3.999308  1.274508  ...                    0.0                    0.0
201  3.945289  1.294157  ...                    0.0                    0.0
202  3.890272  1.307400  ...                    0.0                    0.0
203  3.833927  1.311631  ...                    0.0                    0.0
204  3.778355  1.297710  ...                    0.0                    0.0
205  3.728322  1.265161  ...                    0.0                    0.0
206  3.689024  1.215435  ...                    0.0                    0.0
207  3.657819  1.157284  ...                    0.0                    0.0
208  3.630505  1.095811  ...                    0.0                    0.0
209  3.617593  1.025538  ...                    0.0                    0.0
210  3.609146  0.953371  ...                    0.0                    0.0

[21 rows x 63 columns]","[-0.10082465796398044, -0.10339422528916842, -0.10744151849180206, -0.09370849944423387, -0.0069356000048870214, 0.0, 0.0, 0.2918878403551828, 0.26685704030511737, 0.21818178499392715, 0.20169921399164625, 0.22677120254562588, 0.240202056762433, 0.2600120787924487, 0.28541919473111577, 0.289329278326258, 0.2651996873674234, 0.23782622262582542, 0.22125165066451347, 0.16065261398245267, 0.13602953516294702]","[4.433879  4.5904627 4.386162  4.112584  3.8403802 3.6775498 3.7416544
 3.8920715 4.125672  4.2942    4.4101872 4.4993863 4.5909843 4.7155685
 4.8518076 5.0002203 5.1289477 5.256031  5.3781695 5.5161605 5.6957855
 5.971481  6.328144  6.563565  6.6823764 6.7301207 6.7281404 6.6966257
 6.6727285 6.652641  6.579919  6.414322  6.1988473 5.989269  5.8221855
 5.745146  5.7668076 5.8475347 5.959305  6.0923095 6.267432  6.531579
 6.770502  6.8799276 6.9153585 6.9020557 6.852806  6.79896   6.7628756
 6.7078753 6.573913  6.362107  6.134762  5.934542  5.8069983 5.784069
 5.8415704 5.940484  6.0653114 6.2234454 6.4612746 6.726598  6.8651633
 6.916151  6.914041  6.87222   6.8150463 6.774708  6.7307696 6.621262
 6.4247584 6.1957965 5.9842324 5.832235  5.781094  5.82159   5.911584
 6.0299892 6.0863266 6.1401587 6.1589475 6.203493  6.249132  6.4363074
 6.7088666 6.8451004 6.9070296 6.8979864 6.860522  6.80508   6.769033
 6.711466  6.575814  6.3630476 6.1359572 5.9364676 5.8100944 5.7882442
 5.8460693 5.9447627 6.0693665 6.2283487 6.468193  6.731174  6.8666043
 6.915965  6.912706  6.8700714 6.813078  6.773205  6.7283306 6.616329
 6.4179816 6.1890717 5.9785047 5.828749  5.780354  5.822498  5.9131684
 6.031862  6.178311  6.3917475 6.668792  6.839884  6.9078426 6.9174356
 6.8844724 6.8273277 6.7821198 6.744386  6.6563582 6.478642  6.251635
 6.0325513 5.860864  5.782623  5.7971883 5.8589554 5.9373984 5.9741025
 5.97712   6.0500336 6.1903176 6.297832  6.3521266 6.3579226 6.3322253
 6.280895  6.212401  6.1172705 6.0179524 5.8970523 5.672369  5.3738985
 5.1134963 4.8915143 4.7451916 4.728731  4.8078647 4.958862  5.1431913
 5.324229  5.4906178 5.6369104 5.787379  6.001008  6.327096  6.6129246
 6.7549233 6.812855  6.8164973 6.7801695 6.7327456 6.6997623 6.647013
 6.5138316 6.3087783 6.090638  5.8976583 5.7747035 5.754428  5.8136106
 5.9136434 6.037164  6.1806407 6.389225  6.6564655 6.813089  6.8738604
 6.8806133 6.844663  6.7867427 6.741119  6.702889  6.6134877 6.432936
 6.210501  5.9980483 5.8219666 5.6828117 5.5876336 5.472068  5.31642
 5.1575947 4.859841  4.4895043 4.1489844 3.8537679 3.631698  3.4015849
 3.2321165 3.0467637 2.9110968 2.9037042 2.943841  3.0566137 3.063519
 2.8383422 2.6073432 2.530282  2.60633   2.6848266 2.7834713 2.870724
 2.8209145 2.7931886 2.716246  2.7586741 2.737873  2.8878846 2.9607754
 3.0582845 3.04291   2.9540892 2.818735  2.8612368 2.978625  3.1737862
 3.318448  3.3981693 3.4443138 3.401446  3.0984473 2.6980236 2.545295
 2.5281312 2.372906  2.19468   2.274527  2.367362  2.5499265 2.7196395
 2.715397  2.552048  2.104353  1.9825138 2.255325  2.3500407 2.3561153
 2.4773939 2.5111797 2.3472252 2.2689934 1.8438131 1.8736163 2.1781898
 2.4800966 2.3034718 2.3343039 2.2314026 1.8251916 1.7896609 2.3512368
 2.6173751 2.6905277 2.0318763 2.1764648 2.048214  1.8584538 1.8703159
 1.8368682 1.8582518 4.1954827 3.3323174 2.8192444 4.052619  3.8460305
 3.1962574 2.4287217 2.128226  2.0147808 1.7407553 1.7443206]","[3.765247  3.676733  3.6254666 3.570712  3.4746015 3.4517877 3.3194273
 3.167189  2.9302237 2.8292997 2.7066233 2.6373184 2.517495  2.3894312
 2.2699087 2.1676805 2.0968316 2.030214  1.9753945 1.9113716 1.8583021
 1.87071   2.063355  2.232593  2.283085  2.2385192 2.1219866 2.016602
 2.0400715 2.168995  2.244087  2.1945486 2.0622613 1.8485979 1.628302
 1.5327555 1.5676253 1.6119425 1.6376038 1.6572413 1.690684  1.8469405
 2.0922    2.2122009 2.2201576 2.1354403 2.0076046 1.9630585 2.071256
 2.2023497 2.2138395 2.1121287 1.9253945 1.6855706 1.5184944 1.5155565
 1.5759231 1.614628  1.6386839 1.6657939 1.7747968 2.0260322 2.1850066
 2.222234  2.1620574 2.0375364 1.9574398 2.0305343 2.1744268 2.2237127
 2.1465542 1.9829724 1.7477175 1.546791  1.5027484 1.5605729 1.6062293
 1.6325881 1.347934  1.3370721 1.4456266 1.6115497 1.7082968 1.800636
 2.0381973 2.1557732 2.1686418 2.0913208 1.9820733 1.949106  2.0631008
 2.1945808 2.2059155 2.103928  1.9161716 1.676365  1.511674  1.5119884
 1.5744399 1.614377  1.6390698 1.6669601 1.77988   2.031262  2.1864896
 2.2209692 2.1584074 2.0332367 1.9562443 2.033238  2.176544  2.2222242
 2.1427503 1.9771973 1.7414178 1.5437378 1.5042477 1.5626574 1.6075475
 1.633606  1.6570703 1.7309928 1.9637711 2.1577156 2.2218199 2.1846347
 2.0692499 1.9637654 1.9972311 2.140658  2.22359   2.173557  2.0320716
 1.8092234 1.5864072 1.4991951 1.5490905 1.6057117 1.6448226 1.7218713
 1.7728325 1.8594576 2.0732164 2.332728  2.5605268 2.7082698 2.7618132
 2.7192643 2.6271307 2.6351495 2.656637  2.7090719 2.686053  2.614424
 2.474207  2.2937696 2.1803663 2.1127868 2.0257096 1.9173605 1.8233038
 1.7641071 1.7450511 1.740257  1.7245146 1.7292002 1.8833902 2.1261468
 2.2417064 2.2445126 2.1557558 2.0269368 1.9819657 2.0863838 2.2109272
 2.2196805 2.123157  1.9389741 1.7029287 1.5368634 1.5291983 1.5835521
 1.6195778 1.64264   1.6707692 1.7553309 1.996557  2.1837175 2.2453547
 2.2069795 2.0889533 1.9827423 2.0137324 2.1523094 2.2307937 2.178675
 2.0391052 1.8139269 1.5941694 1.5408148 1.6241403 1.7906541 1.909133
 2.0614583 2.3687239 2.7795198 3.2800145 3.7279859 4.0601125 4.5184107
 4.894007  5.1438966 5.5166903 5.7023664 5.6470337 5.5747094 5.495363
 5.5460253 5.7893105 6.1352243 6.42215   6.565148  6.5318184 6.3955383
 6.330543  6.32528   6.3847666 6.4263177 6.612812  6.6683197 6.4908214
 6.261527  6.1723566 6.1479    6.161634  6.121847  5.9542456 5.6971045
 5.442502  5.182978  4.9320283 4.7670174 4.875349  5.1822715 5.428288
 5.5412054 5.7706766 6.0801263 6.231027  6.131128  5.9297523 5.7300463
 5.498978  5.3650804 5.7256603 6.570614  7.250972  7.5278783 7.4009433
 6.93187   6.4164214 6.1308937 5.893283  6.1491284 6.847451  7.331747
 7.070708  6.5187473 6.1340647 5.8986096 6.3088336 6.974714  7.673153
 7.9158397 7.4518704 7.1142097 6.8551164 6.5566382 6.1790566 5.9981303
 5.785081  5.6112037 7.9659543 7.546193  7.6505156 8.667199  8.682301
 7.8837447 7.046142  6.6222706 6.397127  6.209349  6.046988 ]",TTT-L,12
