,update,total_updates,T,FPS,window,mean,median,min,max
0,0,183,4096,324,26,-64.28258696153847,-64.2857305,-99.759402,-37.748396
1,1,183,8192,314,50,-56.99250583999999,-51.937321499999996,-99.759402,67.709056
2,2,183,12288,304,50,-55.123665200000005,-50.766705,-99.22959,67.709056
3,3,183,16384,314,50,-55.8980626,-62.973510000000005,-99.22959,76.746015
4,4,183,20480,317,50,-61.46216742000001,-65.35688400000001,-99.22959,76.746015
5,5,183,24576,321,50,-56.28355176000001,-65.35688400000001,-94.534468,84.467918
6,6,183,28672,324,50,-46.96454226,-64.180747,-91.687046,84.467918
7,7,183,32768,321,50,-36.69023774,-63.866934,-97.299732,90.731431
8,8,183,36864,321,50,-42.87460234,-67.93355650000001,-97.299732,90.731431
9,9,183,40960,321,50,-49.1517844,-70.3885535,-96.294904,95.045687
10,10,183,45056,319,50,-43.480817900000005,-67.2847965,-96.294904,95.045687
11,11,183,49152,320,50,-32.91903524,-67.2847965,-96.294904,89.944967
12,12,183,53248,322,50,-26.825941200000003,-63.55766,-94.845848,91.418417
13,13,183,57344,324,50,-42.90068068000001,-65.25819849999999,-90.693072,91.418417
14,14,183,61440,320,50,-53.68440254,-65.978229,-90.693072,81.496505
