,update,total_updates,T,FPS,window,mean,median,min,max
0,0,183,4096,315,27,-77.37200314814815,-68.46019,-141.713338,-40.257497
1,1,183,8192,305,50,-69.71429876,-64.828141,-141.713338,-33.51887
2,2,183,12288,299,50,-62.35980256,-63.752386,-119.643083,82.686442
3,3,183,16384,309,50,-57.39869310000001,-61.21881,-115.947427,85.594231
4,4,183,20480,313,50,-50.5385178,-62.045469999999995,-115.947427,85.594231
5,5,183,24576,316,50,-56.450625599999995,-64.449596,-115.947427,76.874554
6,6,183,28672,316,50,-51.18172744,-60.502714,-110.641373,82.681802
7,7,183,32768,315,50,-39.27803839999999,-57.8016135,-110.641373,84.691625
8,8,183,36864,313,50,-31.828190919999997,-54.547970500000005,-91.709866,93.938311
9,9,183,40960,313,50,-26.282074640000005,-44.303957,-77.963086,94.313758
10,10,183,45056,311,50,-11.57105106,-44.245642000000004,-73.947348,99.277845
11,11,183,49152,312,50,-7.12848666,-38.189458,-70.915679,99.277845
12,12,183,53248,314,50,-9.016416159999999,-42.3931835,-69.107725,101.140543
13,13,183,57344,313,50,-25.465472639999998,-50.043983499999996,-68.650282,101.140543
