,update,total_updates,T,FPS,window,mean,median,min,max
0,0,183,4096,394,50,-8.943330760000002,-8.487739999999999,-25.348935,-0.930335
1,1,183,8192,387,50,-8.180586179999999,-7.839046,-21.212643,-0.840545
2,2,183,12288,399,50,-9.68408936,-9.4071165,-23.740886,-0.902426
3,3,183,16384,403,50,-9.3283958,-7.643826,-27.261568,-1.367543
4,4,183,20480,401,50,-9.62943468,-9.0966545,-23.928819,-1.518525
5,5,183,24576,398,50,-7.686098459999999,-6.145053,-22.868551,-1.58177
6,6,183,28672,400,50,-8.740204259999999,-7.1503815,-26.612097,-1.270118
7,7,183,32768,397,50,-8.635632339999999,-6.781806,-20.1551,-1.297511
8,8,183,36864,398,50,-9.01288248,-8.473280500000001,-25.684689,-0.924822
9,9,183,40960,398,50,-8.99352476,-8.811694500000002,-20.808353,-0.929814
10,10,183,45056,399,50,-9.85871096,-11.3959735,-19.389739,-1.527064
11,11,183,49152,399,50,-8.38656604,-7.795633,-19.528445,-0.970776
12,12,183,53248,398,50,-8.222390200000001,-8.879965,-22.100703,-1.80149
13,13,183,57344,401,50,-8.7369302,-8.5003055,-21.155916,-0.852394
14,14,183,61440,404,50,-7.66539262,-6.714079,-22.80554,-0.926543
15,15,183,65536,406,50,-9.213719659999999,-8.780472499999998,-24.554132,-1.557059
16,16,183,69632,407,50,-8.5690507,-8.960469,-24.304662,-0.909351
17,17,183,73728,409,50,-8.272624659999998,-8.004247,-23.794237,-1.000927
18,18,183,77824,410,50,-8.39210354,-8.04413,-17.89671,-0.83838
19,19,183,81920,411,50,-7.368969999999999,-7.435842,-15.323358,-1.199838
20,20,183,86016,412,50,-7.1946081799999995,-6.888008,-19.458859,-1.349907
21,21,183,90112,413,50,-8.993837520000001,-8.78124,-22.236859,-0.808015
22,22,183,94208,414,50,-8.693841500000001,-8.794565500000001,-23.172129,-0.987675
23,23,183,98304,415,50,-8.3776485,-7.910143,-18.155972,-0.924466
24,24,183,102400,416,50,-8.28472578,-7.4346505,-20.648596,-1.075428
25,25,183,106496,416,50,-8.25730922,-7.0885515,-18.604418,-1.379393
26,26,183,110592,417,50,-7.99510358,-8.362770000000001,-19.524543,-0.839275
27,27,183,114688,418,50,-7.948359220000001,-7.707366,-22.09533,-0.877717
