,update,total_updates,T,FPS,window,mean,median,min,max
0,0,55,18000,498,50,172.25208292000002,175.11641450000002,104.406784,224.526657
1,1,55,36000,478,50,181.73709449999998,177.5293025,122.720959,326.766598
2,2,55,54000,453,50,178.24071575999997,168.9155585,123.464452,331.734199
3,3,55,72000,456,50,181.27896596000005,168.957312,114.329739,306.738866
4,4,55,90000,451,50,176.66039834000003,168.936514,85.43106,409.487152
5,5,55,108000,451,50,193.42441978,185.9361055,108.13398,308.242677
6,6,55,126000,452,50,185.02182613999997,182.050295,114.148205,308.622342
7,7,55,144000,450,50,187.17958378000003,176.6383005,132.098114,397.672445
8,8,55,162000,446,50,212.53331402000003,196.76510150000001,131.193219,574.809316
9,9,55,180000,446,50,229.01931592,206.70413200000002,99.358031,551.910832
10,10,55,198000,443,50,277.90596404,219.849617,128.824211,1283.186519
11,11,55,216000,441,50,317.6377324,271.876329,129.070828,786.373068
12,12,55,234000,440,50,376.91706886,320.19065,115.364492,1392.150379
13,13,55,252000,438,50,419.2622762799999,301.662591,98.516656,1670.185923
14,14,55,270000,435,50,477.55976785999997,324.73321999999996,109.11339,1805.246576
15,15,55,288000,433,50,487.48169228000006,345.17010600000003,116.324932,1614.91728
16,16,55,306000,432,50,498.422734,385.44793849999996,102.759892,1720.340274
17,17,55,324000,430,50,507.30053731999993,396.30217600000003,106.892128,1483.5822
18,18,55,342000,430,50,507.5652003,391.411483,129.60064,1508.512753
19,19,55,360000,427,50,475.45804927999995,395.504727,108.17223,1674.6904
20,20,55,378000,427,50,595.50453366,454.021639,172.169537,2062.623575
21,21,55,396000,427,50,447.46484319999996,377.996342,121.3379,1616.413643
22,22,55,414000,427,50,485.65023548,477.27367200000003,121.3379,1251.251625
23,23,55,432000,427,50,573.15495248,556.680987,240.405917,1450.34518
24,24,55,450000,427,50,535.56024124,510.2339585,144.002014,1564.351762
25,25,55,468000,427,50,525.54239976,524.1039315,186.096667,985.745101
26,26,55,486000,427,50,600.49822926,523.3115680000001,115.795822,1817.071942
27,27,55,504000,428,50,540.30064378,500.82146250000005,293.028955,1345.942827
28,28,55,522000,428,50,544.33595408,500.66035850000003,226.634234,968.336723
29,29,55,540000,427,50,533.00279072,502.606064,268.379526,1056.529399
30,30,55,558000,429,50,572.3934356799999,505.410602,334.726638,1229.687779
31,31,55,576000,429,50,545.06836266,511.845619,151.519408,1240.4074
32,32,55,594000,430,50,624.66882628,547.808802,305.446499,2263.496213
33,33,55,612000,431,50,674.83830728,550.1783714999999,193.085293,2263.496213
34,34,55,630000,431,50,645.2225553000001,555.4183005,300.556743,1611.155904
35,35,55,648000,432,50,537.39035802,522.8420945,206.658182,1237.624166
36,36,55,666000,433,50,533.1965347,524.622649,315.346874,1047.379959
37,37,55,684000,433,50,568.5161926,540.058894,337.747808,1784.577663
38,38,55,702000,434,50,551.39797926,515.8172485,301.584259,1234.432144
39,39,55,720000,435,50,565.52217504,512.432549,266.882182,1136.092848
40,40,55,738000,436,50,569.1627525600001,488.5611285,206.963841,1981.681849
41,41,55,756000,436,50,592.73671322,516.923401,158.022658,1466.457765
42,42,55,774000,437,50,599.0856459600001,564.562052,259.652808,1466.457765
43,43,55,792000,438,50,580.37374646,496.65873,118.263957,1316.472088
44,44,55,810000,438,50,562.4829698199999,504.4763865,192.549098,1066.947367
45,45,55,828000,438,50,542.0762151,496.6904665,312.983984,1004.456768
46,46,55,846000,439,50,649.82324254,596.6302205,331.07325,2046.414588
47,47,55,864000,438,50,555.0007303599999,539.7619279999999,327.821057,1053.411495
48,48,55,882000,438,50,588.6210757800001,503.5228315,293.361941,2025.584759
49,49,55,900000,438,50,606.0050883399999,560.8431255,255.9529,2025.584759
50,50,55,918000,438,50,555.2032850200001,563.4819239999999,107.757385,964.3518
51,51,55,936000,437,50,520.6376005,498.1229895,228.102905,884.04515
52,52,55,954000,437,50,577.9709284600001,571.9564244999999,172.202915,1311.453016
53,53,55,972000,437,50,563.80421224,500.478654,221.912426,1311.453016
54,54,55,990000,437,50,514.25797744,469.953325,154.104322,1176.461323
