idx,done,ep_length,n_track,n_recover,n_search,off_plume_fraction,turn_score,speed_score,num_exits,max_exit_duration,max_stray_distance,max_odor_lastenc,avg_stray_distance,avg_odor_lastenc,median_stray_distance,median_odor_lastenc,agent_angle_ground_median,radius_final,radius_covered,end_x,end_y,start_x,start_y,reward
0,OOB,72,0,25,47,1.0,0.44040462,0.34396017,1,72,2.044333703102051,71,1.265276107329613,35.5,1.2671651681649658,35.5,0.4644838720560073,6.03577320693398,-1.9251391725900513,5.520272463713932,-2.4407273776281952,4.0,-0.947265625,-32.449375045484246
1,OOB,52,0,25,27,0.9807692307692307,0.434869,0.6102116,1,51,2.00509727032071,51,1.0802545539561554,25.5,1.088336055977736,25.5,0.3906025364995003,6.097726314386291,-2.072798173498973,5.651332534394558,-2.2901324832534464,4.0,-0.447265625,-32.924019371480895
2,OOB,112,8,25,79,0.9285714285714286,0.41662213,0.37729773,2,103,2.1102502151960687,103,1.1589671880247516,47.830357142857146,1.3659637811754037,47.5,0.3056852426379918,5.946785389979458,-1.9467008845243292,5.497376944467858,-2.267841088988904,4.0,-0.0260009765625,-32.139553897676095
3,OOT,299,79,25,195,0.8127090301003345,0.3640892,0.37667036,10,220,1.5938111482459998,219,0.6670575607914345,80.78595317725753,0.671039588238845,70.0,0.3131781220436102,4.224563074855857,-0.20508134578877435,3.779539128690243,-1.887330693899449,4.0,0.395263671875,-0.297413451480004
4,OOB,260,46,38,176,0.8807692307692307,0.36999372,0.31713468,3,201,2.0169559503500984,200,1.0162596396694543,78.5,1.117298141968822,70.5,0.2926520127803086,5.699184057806518,-1.6002211350443334,5.239370219620105,-2.242698960296262,4.0,0.895263671875,-30.818999869017567
5,OOB,110,0,25,85,1.0,0.4082161,0.21664271,1,110,2.034688131874958,109,1.3100719181991267,54.5,1.3835063721971121,54.5,0.2677849847823379,5.749770099853113,-1.6391360655091844,5.282744969314651,-2.26990347599752,4.0,-0.947265625,-31.07450667676604
6,OOB,113,7,25,81,0.9292035398230089,0.41732168,0.33363137,1,105,2.0582517396260074,105,1.2479371731913051,49.24778761061947,1.5302978556926903,49.0,0.3420911654829979,6.279948668367752,-2.2550205274804345,5.81653729562232,-2.367625216534173,4.0,-0.447265625,-33.65799508146477
7,OOB,125,14,25,86,0.904,0.41676703,0.3985513,2,110,2.069974166961703,110,1.1209138101836262,48.888,1.3670996161174123,48.0,0.3129524178802967,6.598804855744832,-2.598720350289703,6.153994163535053,-2.3817181528002167,4.0,-0.0260009765625,-35.36831112601013
8,OOB,212,102,36,74,0.7264150943396226,0.36792645,0.6397172,10,99,2.023310440863071,98,0.6920283638506693,24.580188679245282,0.2518685692477967,9.0,0.28527839668095123,3.1426051294213257,0.8768765996457573,2.2088749851060068,-2.235360888008504,4.0,0.395263671875,-17.9363360879697
9,OOB,179,18,38,123,0.9608938547486033,0.4171746,0.32729733,2,139,2.0274620147872855,138,1.0174264090088139,56.71508379888268,1.1047118632542388,49.0,0.2762939520180226,6.032948891596374,-1.9339859688341896,5.580023785989191,-2.2934268849058106,4.0,0.895263671875,-32.502125535819694
10,OOB,68,0,25,43,1.0,0.44460893,0.37405944,1,68,2.0093369952410196,67,1.2550201118764601,33.5,1.3041830217339643,33.5,0.2686471845954657,5.024308592538775,-0.9136745581948462,4.461440608580824,-2.310676206041196,4.0,-0.947265625,-27.330879957934894
11,OOB,74,0,25,49,1.0,0.4510214,0.48948222,1,74,2.017448246789596,73,0.9462811147613908,36.5,0.8303540468067796,36.5,0.39316508732736105,5.96269967073533,-1.9377715298480123,5.484889180124409,-2.3387556617016254,4.0,-0.447265625,-32.030946600466244
12,OOB,158,95,40,23,0.689873417721519,0.24157551,0.9738295,13,47,2.0143655086269674,47,0.32021968209127094,9.930379746835444,0.11958858115497396,4.0,0.2221253663301468,2.1264715307781126,1.873612974677016,0.12691928000718292,-2.122680538275194,4.0,-0.0260009765625,-13.210476868906465
13,OOB,181,19,31,131,0.9558011049723757,0.40689862,0.28067967,2,156,2.087713663571422,155,1.1299686518148089,67.64088397790056,1.2150661609998832,65.0,0.2924445718526837,6.530105158518599,-2.510623429451516,6.07625799648079,-2.3919369016582506,4.0,0.395263671875,-35.065478470127964
14,OOB,81,24,38,19,0.8395061728395061,0.39112392,0.7022796,2,36,2.041749111454298,35,0.6243924012697377,14.296296296296296,0.540274752016472,14.0,0.24586279690265672,4.860166251217825,-0.7612033284556405,4.305012693742678,-2.255677657864957,4.0,0.895263671875,-26.662387216883605
15,OOB,128,0,25,103,1.0,0.4018185,0.24318199,1,128,2.0805578836366063,127,1.3352151538954884,63.5,1.3831922442719276,63.5,0.29573255404829984,5.751911044898282,-1.6412770105543535,5.25761581451154,-2.3328001661996263,4.0,-0.947265625,-31.14186000946748
16,HOME,125,98,27,0,0.552,0.29120892,0.9504336,16,19,0.5933871442880423,19,0.14808885529700885,3.496,0.0978694756128745,1.0,0.67109215259552,0.19605848708823392,3.828869653799084,0.1715253010483882,-0.09496315843308385,4.0,-0.447265625,100.83333333333333
17,OOB,131,54,25,52,0.6870229007633588,0.31648952,0.69972837,7,76,2.006532798261469,76,0.8789820744957451,22.603053435114504,0.4548994334199491,11.0,0.22879778966307662,2.720291700591065,1.2797928048640634,1.5182515793518276,-2.2571883125030374,4.0,-0.0260009765625,-15.912007326163582
18,OOB,234,17,34,183,0.9743589743589743,0.40708655,0.24167195,2,208,2.066358760629849,207,1.0977346226207636,92.8974358974359,1.1192399325688744,90.5,0.2808061856776477,6.711876701600019,-2.692394972532936,6.284185939392,-2.3576038548978158,4.0,0.395263671875,-35.825742268629945
19,OOB,111,26,38,47,0.8918918918918919,0.3672963,0.683996,4,54,2.0005349224708824,53,0.5948159817595978,21.063063063063062,0.5581510847626334,20.0,0.29782715812325483,5.442757713082173,-1.343794790319989,4.926390295075407,-2.3139339195193824,4.0,0.895263671875,-29.41432348788175
20,OOB,27,0,25,2,1.0,0.16258734,0.95181036,1,27,2.0100708193209518,26,1.1399379128835927,13.0,1.0567789196978978,13.0,0.10056580603122706,3.9370160765048787,0.17361795783904999,3.2396731676148343,-2.237099316904445,4.0,-0.947265625,-22.314877837232988
21,OOB,36,0,25,11,1.0,0.23226428,0.97797513,1,36,2.0242444554994936,35,0.9285829091454862,17.5,0.8286478433104293,17.5,0.13430823944509032,3.813511995449173,0.2114161454381449,3.0395804013976644,-2.303003413561071,4.0,-0.447265625,-21.395130601813484
22,OOB,115,58,25,32,0.6434782608695652,0.28511482,0.9337956,9,56,2.012386151865437,56,0.3736082171924338,14.208695652173914,0.13408879116289427,3.0,0.2504927925765515,2.6233862971259,1.3766982083292287,1.392036745868378,-2.2235982915311205,4.0,-0.0260009765625,-15.643722957221188
23,OOB,108,64,26,18,0.7407407407407407,0.26371953,0.97846866,13,43,2.0445483475815758,42,0.42943533824277447,9.62037037037037,0.14114993566691814,3.5,0.14295794256031474,2.2172106221954064,1.8022711068716766,0.3484078504714402,-2.18966547968086,4.0,0.395263671875,-13.63978670112863
24,HOME,157,57,25,75,0.7898089171974523,0.318393,0.6746739,10,99,1.0024932790182395,99,0.3510808089260092,31.88535031847134,0.2128579787732812,21.0,0.3639879599213598,0.17103112445469287,3.9279317983074913,0.09606316715956485,-0.14150446440840708,4.0,0.895263671875,100.83333333333333
25,OOB,27,0,25,2,1.0,0.2320544,0.9801143,1,27,2.1389710692809714,26,1.2674240587643597,13.0,1.298979051518397,13.0,0.12018197029829025,3.9637513901711388,0.14688264417278996,3.183922796391452,-2.3609236984075688,4.0,-0.947265625,-22.397010231829753
