idx,done,ep_length,n_track,n_recover,n_search,off_plume_fraction,turn_score,speed_score,num_exits,max_exit_duration,max_stray_distance,max_odor_lastenc,avg_stray_distance,avg_odor_lastenc,median_stray_distance,median_odor_lastenc,agent_angle_ground_median,radius_final,radius_covered,end_x,end_y,start_x,start_y,reward
0,OOB,56,0,25,31,1.0,0.3415727,0.47368258,1,56,2.0516575806030497,55,1.2912247326364041,27.5,1.600806810553744,27.5,0.25652654841542233,4.781013560762096,-0.6703795264181673,4.144605982306994,-2.3833446917338956,4.0,-0.947265625,-26.376161768572036
1,OOB,81,0,25,56,0.9876543209876543,0.41142514,0.46663016,1,80,2.0269960447529836,80,1.2671712949383698,40.0,1.4535524939159012,40.0,0.2627728655934333,5.577054145992729,-1.5521260051054115,5.062375927901259,-2.340060450488524,4.0,-0.447265625,-30.219784092941932
2,OOB,246,37,32,177,0.9146341463414634,0.4001127,0.32239795,6,201,2.0444529974158456,201,0.8371083018538905,83.2520325203252,0.7809678640076838,78.5,0.3169768452644348,8.32663084482662,-4.326467650638269,7.962855884434924,-2.4342775909370307,4.0,-0.0361328125,-43.98195771503714
3,OOB,115,31,25,59,0.8434782608695652,0.34283888,0.52265716,6,84,2.063073258160707,83,1.0839656537284028,30.608695652173914,1.5044048122383484,26.0,0.28427008911967266,5.436230519654945,-1.4186908496578958,4.902977459525081,-2.3480660753515554,4.0,0.375,-29.540655365040045
4,OOB,156,71,38,47,0.7564102564102564,0.3930869,0.7393018,11,69,2.000025808620977,68,0.554197482406021,17.78846153846154,0.2941401800903987,9.0,0.3067145813256502,3.734331870044025,0.3602529684957747,3.02185955384163,-2.1939916482253454,4.0,0.875,-21.002331831511775
5,OOB,193,0,25,168,1.0,0.39598578,0.14460975,1,193,2.017268908035599,192,1.2766449528962152,96.0,1.3016046569067932,96.0,0.30930432677268926,6.98112926537555,-2.8704952310316214,6.564409713785803,-2.3758558309454614,4.0,-0.947265625,-37.19253393440768
6,OOB,263,67,25,171,0.8517110266159695,0.37217405,0.38519767,9,195,2.001868808991283,195,0.9755509559588392,73.0,1.1454495124678368,64.0,0.316166441887617,5.928732401404222,-1.903804260516904,5.512151640000707,-2.183128989569281,4.0,-0.447265625,-31.92023113822019
7,OOB,129,75,37,17,0.7674418604651163,0.30953252,0.9603393,11,41,2.041092764750218,41,0.3817353085730481,9.589147286821705,0.1851033593976965,5.0,0.210231352597475,3.3733471252457807,0.6268160689425715,2.4821509105932273,-2.2843812476128376,4.0,-0.0361328125,-19.43718396697436
8,OOB,127,80,28,19,0.6929133858267716,0.35824358,0.8729282,14,44,2.014734211449204,43,0.3447678133557802,8.834645669291339,0.14206362064583786,3.0,0.2839208096265794,2.813694374282926,1.2038452957141232,1.721999719633666,-2.225217516885251,4.0,0.375,-16.539777512711854
9,OOB,291,61,38,192,0.8694158075601375,0.37003013,0.3573571,8,179,2.0282917630088333,178,0.9203843524103552,61.553264604811,1.1668796245972939,48.0,0.2543087266385554,4.478763756899053,-0.384178918359253,3.9117125226239295,-2.1812450413604725,4.0,0.875,-24.703196118059044
10,OOB,173,0,25,148,1.0,0.3996846,0.17057583,1,173,2.0591732769512268,172,1.3664285601515527,86.0,1.416628091910759,86.0,0.3100369945168494,6.537851572346314,-2.4272175380023855,6.085099762427499,-2.3906200165095175,4.0,-0.947265625,-34.9484311386828
11,OOB,168,94,47,27,0.7797619047619048,0.30855188,0.95915675,15,45,2.0134474790972434,45,0.3465963844498703,10.755952380952381,0.18094481474356772,6.0,0.24637036584317684,2.664061451858747,1.3608666890285708,1.5246564721488252,-2.184638656898306,4.0,-0.447265625,-15.643375588531834
12,OOB,137,41,38,58,0.8978102189781022,0.3062176,0.74031377,6,71,2.0094441480661445,71,0.7753341631904608,23.7007299270073,0.2548385353022714,19.0,0.20573037117719634,2.39969854018267,1.6004646540056822,1.137842094670017,-2.1127868920815907,4.0,-0.0361328125,-14.315010783247544
13,OOB,256,21,31,204,0.96875,0.3934408,0.23074469,4,229,2.0119763347578874,228,1.0550594066723558,102.58203125,1.0535522680946674,100.5,0.2813908644020558,6.507435498612253,-2.4898958286152038,6.089722461411288,-2.2939043379316737,4.0,0.375,-34.751834482064496
14,OOB,246,22,38,186,0.967479674796748,0.40398937,0.2588329,3,170,2.004466302000438,169,0.9533616280552725,67.13821138211382,0.9158331532671949,56.0,0.2725021429359913,6.3797156562468835,-2.285130817707084,5.966661674213886,-2.2582560350918492,4.0,0.875,-34.174494855281
15,OOB,146,0,25,121,1.0,0.41316518,0.21403018,1,146,2.0068344877048188,145,1.3138359491193787,72.5,1.4375887040169637,72.5,0.32000899501144897,5.956278967744247,-1.845644933400318,5.480630533659351,-2.3323696308932864,4.0,-0.947265625,-31.98822932642605
16,OOB,91,46,25,20,0.6923076923076923,0.32844776,0.9049718,8,44,2.0626815507399607,44,0.6057612551184527,11.362637362637363,0.18111660445097216,3.0,0.32239693775773054,3.2054186230805546,0.8195095178067633,2.303164352023443,-2.229381644483526,4.0,-0.447265625,-18.30619418927367
17,OOB,103,49,25,29,0.6990291262135923,0.2853829,0.9674759,7,53,2.0732880507995444,53,0.4606390177158144,14.475728155339805,0.15823337913746102,5.0,0.20572512969374618,2.4633089019242997,1.5368542922640525,1.1835274942124767,-2.160359557282684,4.0,-0.0361328125,-14.729819943149852
18,OOB,132,74,31,27,0.6590909090909091,0.33357936,0.84412426,12,52,2.007356652912586,51,0.3579602257836931,11.454545454545455,0.17204198419827932,3.0,0.28529059514403343,2.7583540130330304,1.2591856569640187,1.6503782798931232,-2.21015121529556,4.0,0.375,-16.11046197557506
19,OOB,224,99,38,87,0.7455357142857143,0.35091993,0.6527729,16,91,2.0739032170386307,91,0.35798406438620595,23.375,0.2292684121324138,12.0,0.28056160174310196,2.3660671117129075,1.728517726826892,0.8236406490814348,-2.218082428204636,4.0,0.875,-14.205487750393257
20,OOB,204,0,25,179,1.0,0.36894998,0.21474041,1,204,2.0293613773567447,203,1.2127305631288254,101.5,1.1665253316595718,101.5,0.31048390828073036,5.949515054002286,-1.8388810196583574,5.489786375279648,-2.29324550181479,4.0,-0.947265625,-32.05938401957883
21,OOB,45,2,25,18,0.9555555555555556,0.27939788,0.92837906,1,43,2.004407219790974,42,0.9086723722339791,20.066666666666666,0.7805002398537056,20.0,0.12518100440502178,3.4733193411194434,0.5516087997678745,2.639237077086089,-2.2579581254594783,4.0,-0.447265625,-19.57100392538819
22,OOT,299,84,46,169,0.8695652173913043,0.37654477,0.46085426,12,189,1.5814614145263057,189,0.6461466581281027,62.23411371237458,0.6149173949674759,40.0,0.330175720155239,4.6170960698531,-0.6169328756647481,4.2248550289105875,-1.8623039770515095,4.0,-0.0361328125,-0.2949149105217017
