,update,total_updates,T,FPS,window,mean,median,min,max
0,0,207,4096,424,17,-43.51575282352942,-67.704884,-92.139606,84.38287
1,1,207,8192,428,34,-53.385074470588236,-69.904622,-92.139606,84.38287
2,2,207,12288,434,50,-53.076945460000005,-68.696938,-92.139606,77.96167
3,3,207,16384,433,50,-47.7821566,-67.915652,-89.54536,77.96167
4,4,207,20480,430,50,-37.99912858,-64.752381,-89.54536,82.76715
5,5,207,24576,432,50,-38.6160285,-62.198603500000004,-87.922813,85.628072
6,6,207,28672,431,50,-44.86554886,-63.659732500000004,-89.544233,85.628072
7,7,207,32768,426,50,-46.02963366000001,-62.3633315,-89.544233,85.628072
8,8,207,36864,421,50,-38.60431662,-58.829614,-84.646809,78.238616
9,9,207,40960,423,50,-44.24512796,-62.2169995,-91.814692,80.871004
10,10,207,45056,422,50,-28.973832400000003,-63.639514,-91.814692,89.091812
11,11,207,49152,423,50,-25.74984512,-63.639514,-91.814692,89.091812
12,12,207,53248,425,50,-31.904507119999998,-64.20960299999999,-99.203733,86.697223
13,13,207,57344,426,50,-38.93242374,-66.6640115,-99.203733,90.62079
14,14,207,61440,428,50,-28.20015884,-62.2091135,-94.654434,90.857121
15,15,207,65536,428,50,-25.5496548,-61.599511500000006,-91.677368,90.857121
16,16,207,69632,428,50,-21.188565360000002,-61.7116655,-91.68105,97.871759
17,17,207,73728,428,50,0.4838474000000005,-58.0234945,-82.34709,97.871759
18,18,207,77824,428,50,-8.13556228,-58.339040499999996,-74.692153,97.397214
19,19,207,81920,427,50,-5.496448320000001,-56.294213,-95.819086,97.612192
20,20,207,86016,426,50,-8.653561860000002,-56.2299545,-95.819086,92.970535
21,21,207,90112,420,50,-21.93445064,-57.219364,-74.547955,97.183739
22,22,207,94208,412,50,-17.776849499999997,-56.0186905,-76.590853,97.183739
23,23,207,98304,403,50,-3.78349206,-51.506236,-76.590853,95.654619
24,24,207,102400,400,50,-4.6440642,-48.8759505,-63.107555,94.408425
25,25,207,106496,399,50,13.709983059999999,-47.5634765,-68.600752,96.980133
26,26,207,110592,398,50,7.8149780600000005,-49.3062045,-73.232902,96.980133
27,27,207,114688,396,50,-13.001493879999998,-54.8920165,-67.570781,95.723713
28,28,207,118784,395,50,-12.996375019999999,-53.0602365,-80.516292,96.166231
29,29,207,122880,396,50,4.666177899999997,-52.000297,-65.248922,96.166231
30,30,207,126976,395,50,13.63244388,-49.406532999999996,-67.459364,95.884567
31,31,207,131072,395,50,3.1463141599999993,-52.367611499999995,-61.297889,98.18423
32,32,207,135168,394,50,-0.11030133999999904,-51.643032500000004,-65.69331,101.385846
33,33,207,139264,392,50,-1.3747944399999994,-55.4722605,-68.387355,102.63362
34,34,207,143360,392,50,13.91210926,-50.846950500000005,-77.00022,97.161643
35,35,207,147456,392,50,9.147478099999997,-50.8271625,-69.698356,102.115999
36,36,207,151552,391,50,9.501673159999998,-51.103266,-64.505043,100.895465
37,37,207,155648,391,50,5.727456180000003,-51.996386,-67.157105,99.951824
38,38,207,159744,390,50,-7.878703840000001,-52.6628035,-65.907627,100.475189
39,39,207,163840,390,50,13.0025659,-47.8956185,-61.970864,100.475189
40,40,207,167936,390,50,15.810132800000003,-47.5948505,-60.717208,101.495328
41,41,207,172032,390,50,4.1042486,-52.608122,-62.208392,102.376468
42,42,207,176128,389,50,19.45371042,15.705172000000001,-63.197065,100.684467
43,43,207,180224,388,50,19.3400551,22.044563,-60.712019,99.987863
44,44,207,184320,386,50,-6.20406612,-51.0035035,-64.263331,102.153137
45,45,207,188416,386,50,4.48562108,-48.307273499999994,-61.581839,102.193325
46,46,207,192512,385,50,-5.215594500000001,-49.813877500000004,-59.702732,97.773481
47,47,207,196608,383,50,7.3249764399999995,-48.8860695,-63.996145,105.509887
48,48,207,200704,381,50,1.5110425800000002,-49.073909,-57.495428,102.127361
49,49,207,204800,380,50,4.578112119999998,-48.509515500000006,-57.898362,102.628738
50,50,207,208896,380,50,24.36625372,84.88339450000001,-63.284203,104.323859
