,update,total_updates,T,FPS,window,mean,median,min,max
0,0,244,4096,381,50,-3.65313852,-4.1248155,-53.729401,80.165773
1,1,244,8192,367,50,-10.255402400000001,-7.7240015,-59.491591,81.810653
2,2,244,12288,361,50,-8.11161022,-6.5151125,-53.163293,93.783357
3,3,244,16384,343,50,-9.126926759999998,-8.320674,-46.073291,78.359765
4,4,244,20480,349,50,-4.191223300000001,-8.637544,-35.230633,86.294501
5,5,244,24576,357,50,-5.86352792,-5.6858335,-52.501778,79.796898
6,6,244,28672,362,50,-10.177561,-7.846674999999999,-41.529225,8.237023
7,7,244,32768,358,50,-5.9522648,-7.0352485,-36.635767,79.86216
8,8,244,36864,359,50,-1.2164037999999997,-4.5482665,-49.632436,83.220967
9,9,244,40960,360,50,-5.545313380000001,-4.4602695,-48.7325,45.423767
10,10,244,45056,360,50,-5.1040046199999995,-5.2814464999999995,-30.856184,86.538948
11,11,244,49152,358,50,-1.8815185600000004,-2.9179880000000002,-35.128816,76.132607
12,12,244,53248,356,50,-6.55134258,-3.4159100000000002,-50.400264,6.084528
13,13,244,57344,355,50,-3.3433450600000003,-3.2210265,-54.180865,65.19033
14,14,244,61440,354,50,-8.2793256,-6.107096500000001,-58.846842,7.561332
15,15,244,65536,354,50,-4.518390159999999,-4.783094999999999,-41.645053,97.702993
16,16,244,69632,355,50,-7.192552979999999,-6.441057000000001,-38.640705,73.693025
17,17,244,73728,353,50,1.7840332,-1.2670560000000002,-36.328851,98.161815
18,18,244,77824,353,50,-1.0612559800000003,-4.922911,-55.249925,78.102277
19,19,244,81920,354,50,-1.8168590599999996,-3.875387,-48.155771,83.179414
20,20,244,86016,355,50,-1.72964398,-5.142792999999999,-32.250349,81.13117
21,21,244,90112,356,50,-0.38121104000000017,-6.1202144999999994,-49.141439,92.280438
22,22,244,94208,357,50,-4.6709385,-5.651388,-33.951766,80.032156
23,23,244,98304,358,50,-2.79271394,-5.363928,-30.105848,74.684361
24,24,244,102400,360,50,-0.6796010799999999,-4.056289,-39.589402,88.148681
25,25,244,106496,360,50,0.13671668000000015,-3.3497975,-30.959731,92.028485
26,26,244,110592,361,50,-2.08913954,-7.2396355,-37.211446,95.495265
27,27,244,114688,362,50,-0.8570750999999994,-2.9492925000000003,-30.217904,86.743029
28,28,244,118784,361,50,2.5961155000000002,-3.3363005,-24.193638,86.586774
