,idx,reward_sum,n_steps,reason
0,0,83.92272086068988,105,HOME
1,1,-3.07713751681149,98,OOB
2,2,-3.7053538858890533,98,OOB
3,3,-3.9852518048137426,93,OOB
4,4,109.14745380170643,30,HOME
5,5,-2.7292797416448593,75,OOB
6,6,-3.890296407043934,104,OOB
7,7,109.48152396082878,23,HOME
8,8,-3.0070042070001364,74,OOB
9,9,109.23897071555257,27,HOME
10,10,-1.9589478969573975,55,OOB
11,11,-2.4107834193855524,64,OOB
12,12,-2.512549483217299,64,OOB
13,13,-2.712895816192031,65,OOB
14,14,109.4800956081599,21,HOME
15,15,-1.536732081323862,39,OOB
16,16,-2.3880312722176313,61,OOB
17,17,-2.3577809631824493,59,OOB
18,18,-2.465226912871003,59,OOB
19,19,109.5813177600503,18,HOME
20,20,-1.3832045085728168,34,OOB
21,21,-2.0796529948711395,51,OOB
22,22,-2.1931974440813065,54,OOB
23,23,109.8270763028413,15,HOME
24,24,109.63504242524505,17,HOME
25,25,-1.2815226707607508,33,OOB
26,26,-1.9616944547742605,52,OOB
27,27,-2.058794556185603,53,OOB
28,28,109.83524796552956,15,HOME
29,29,109.65346030890942,17,HOME
30,30,-1.2057961132377386,32,OOB
31,31,-1.6053913198411465,42,OOB
32,32,-1.669415894895792,42,OOB
33,33,-1.9613890312612057,53,OOB
34,34,109.70116722397506,17,HOME
35,35,-1.194392904639244,31,OOB
36,36,-1.5397627539932728,38,OOB
37,37,-1.6199434604495764,40,OOB
38,38,-1.719472921686247,43,OOB
39,39,109.73138853535056,20,HOME
40,40,-1.6654812823981047,44,OOB
41,41,-2.106624111533165,58,OOB
42,42,-1.6724895779043436,41,OOB
43,43,-1.719212755560875,42,OOB
44,44,-2.858919482678175,82,OOB
45,45,-1.5808919090777636,37,OOB
46,46,-1.8979032147908583,48,OOB
47,47,-2.1605989914387465,53,OOB
48,48,-2.276301007717848,57,OOB
49,49,-2.7203838378190994,72,OOB
50,50,-1.452983757480979,31,OOB
51,51,-1.8246048130095005,39,OOB
52,52,-2.0231255758553743,45,OOB
53,53,-2.028208587318659,44,OOB
54,54,-2.3895599072566256,54,OOB
55,55,-1.3026485033333302,27,OOB
56,56,-1.673048885539174,34,OOB
57,57,-1.8286694511771202,37,OOB
58,58,-2.0397799033671618,42,OOB
59,59,-2.231520215049386,47,OOB
60,60,-1.2493270933628082,26,OOB
61,61,-1.5750590935349464,32,OOB
62,62,-1.7470720205456018,35,OOB
63,63,-2.0092554669827223,41,OOB
64,64,-2.222291411831975,44,OOB
65,65,-1.2719676736742258,26,OOB
66,66,-1.5909941717982292,32,OOB
67,67,-1.7825408820062876,35,OOB
68,68,-1.9094548299908638,37,OOB
69,69,109.79682901501656,18,HOME
70,70,-1.2342705633491278,26,OOB
71,71,-1.5430642329156399,32,OOB
72,72,-1.7432490792125463,35,OOB
73,73,-1.880782712250948,37,OOB
74,74,-2.3303952403366566,46,OOB
75,75,-1.3015714325010777,27,OOB
76,76,-1.6204468365758657,33,OOB
77,77,-1.7380239721387625,35,OOB
78,78,-1.9356912411749363,38,OOB
79,79,-2.3162715043872595,48,OOB
80,80,-2.1664534844458103,41,OOB
81,81,-2.4992603533901274,52,OOB
82,82,-2.510060828179121,50,OOB
83,83,-2.6392135228961706,70,OOB
84,84,-3.0821680375374854,68,OOB
85,85,-2.031597374007106,37,OOB
86,86,-2.2012823978438973,59,OOB
87,87,-2.5398753713816404,63,OOB
88,88,-3.616896637249738,76,OOB
89,89,-3.6839165687561035,80,OOB
90,90,-1.7067363653331995,32,OOB
91,91,-2.9746986366808414,60,OOB
92,92,-2.5807079305523075,63,OOB
93,93,-2.626732399687171,63,OOB
94,94,-3.9558809981681406,78,OOB
