,update,total_updates,T,FPS,window,mean,median,min,max
43,19,122,81920,365,50,5.854833479999999,-1.5909895,-12.311019,96.01463
44,20,122,86016,366,50,1.8478331600000002,-2.116235,-13.627066,95.001711
45,21,122,90112,366,50,4.9262042600000004,-2.131893,-18.603159,94.509275
46,22,122,94208,366,50,0.6489073799999997,-3.348735,-18.303124,92.082128
47,23,122,98304,366,50,2.1469567799999996,-1.525822,-12.039983,98.332352
48,24,122,102400,367,50,-1.8237425799999998,-2.6526055,-28.195263,95.414031
49,25,122,106496,367,50,1.47952958,-1.8734505000000001,-33.694151,96.295363
50,26,122,110592,367,50,5.0444881,-1.6582135,-22.927368,95.626742
51,27,122,114688,367,50,1.8525627800000006,-1.8022185,-16.047306,101.5093
52,28,122,118784,368,50,-2.098566,-2.2018445,-23.213578,78.388812
53,29,122,122880,368,50,-0.5721272799999995,-2.1574685000000002,-21.046681,89.482144
54,30,122,126976,369,50,4.481059740000001,-2.6252405000000003,-24.760992,101.532051
55,31,122,131072,368,50,9.2239831,-1.613958,-25.790489,95.478851
56,32,122,135168,368,50,1.992500780000001,-1.841676,-20.203477,95.039678
57,33,122,139264,368,50,4.11990674,-1.7510145000000001,-23.262727,103.234472
58,34,122,143360,368,50,0.8894066200000004,-2.470434,-28.666496,102.154347
59,35,122,147456,368,50,1.9163270599999997,-1.7195494999999998,-14.383615,96.54003
60,36,122,151552,368,50,-4.6170756399999995,-2.137898,-24.636919,8.292754
61,37,122,155648,368,50,-1.91338658,-2.297968,-18.037146,93.966384
62,38,122,159744,368,50,3.6100417599999997,-1.605669,-21.10353,91.346833
63,39,122,163840,368,50,-0.08700643999999962,-1.7819785,-17.393287,102.73795
64,40,122,167936,368,50,4.6416173,-2.621295,-17.765545,101.961803
65,41,122,172032,368,50,1.7281259199999999,-1.6246615,-13.630207,89.587203
66,42,122,176128,369,50,5.61604248,-1.5877295,-30.893362,101.80479
67,43,122,180224,369,50,0.5173560800000003,-1.76502,-21.288697,94.774527
68,44,122,184320,369,50,2.44471594,-1.9383685000000002,-17.453039,102.67694
69,45,122,188416,369,50,3.8820950399999994,-1.6401215,-16.135725,105.034909
