idx,done,ep_length,n_track,n_recover,n_search,off_plume_fraction,turn_score,speed_score,num_exits,max_exit_duration,max_stray_distance,max_odor_lastenc,avg_stray_distance,avg_odor_lastenc,median_stray_distance,median_odor_lastenc,agent_angle_ground_median,radius_final,radius_covered,end_x,end_y,start_x,start_y,reward
0,OOB,138,0,25,113,0.9927536231884058,0.06319596,0.22940914,1,137,2.0988892436678763,137,0.5502524401039472,68.5,0.3532139472949838,68.5,0.20748997852206266,5.6243816610780035,-1.6198976135917027,5.487636783249092,-1.2326847141917963,4.0,-0.189453125,-30.481412590627787
1,OOB,94,18,25,51,0.8297872340425532,0.15051012,0.57337475,2,75,2.049320433585363,75,0.6456987009023404,30.382978723404257,0.43384119611665806,28.5,0.24321663007140165,4.715463695886572,-0.7149783009196042,4.335023773397908,-1.8555772016543017,4.0,-0.06231689453125,-25.95178079288703
2,OOB,191,62,38,91,0.7329842931937173,0.164259,0.45604515,3,99,2.0042081967824434,99,0.5653910302158182,30.214659685863875,0.353425119712529,22.0,0.2312637753784656,7.204031338493481,-3.2035061796785316,7.187506604701248,-0.4876641604343087,4.0,0.0648193359375,-38.29096008018164
3,OOB,216,62,38,116,0.7685185185185185,0.1424876,0.41655046,3,119,2.003386099111406,119,0.621664633743564,37.861111111111114,0.4166600552086307,28.5,0.22826996073126793,7.540759802596532,-3.5361565838650755,7.5388951759203975,-0.1676840091953896,4.0,0.19195556640625,-39.96925738758637
4,OOB,184,38,38,108,0.8478260869565217,0.12077131,0.37810716,2,103,2.035974495207135,103,0.6516154939920561,36.88586956521739,0.44865488232974005,32.5,0.23477895930409431,6.660016045903356,-2.6473087833643962,6.633442415453153,-0.5943529696714086,4.0,0.319091796875,-35.60366868549823
5,OOB,127,12,25,90,0.8976377952755905,0.09444923,0.37153602,1,114,2.001155180217165,114,0.7264014110044632,51.61417322834646,0.5210273882899549,51.0,0.24287855997681634,5.019847659392659,-1.0153636119063583,4.812225522081692,-1.4287603186453437,4.0,-0.189453125,-27.38322915086359
6,OOB,109,13,25,71,0.8990825688073395,0.121891625,0.41373003,2,95,2.088618465602736,95,0.7616688270799974,41.88990825688074,0.6229527594051122,41.0,0.24898511543869978,5.574172324459319,-1.573686929492351,5.34831550052653,-1.5706426740655746,4.0,-0.06231689453125,-30.248585027748693
7,OOB,154,59,26,69,0.7142857142857143,0.17865478,0.511757,5,93,2.017700983212171,93,0.6300981761090931,28.935064935064936,0.5193667586841542,16.5,0.2424725927412511,5.966716062364536,-1.9661909035495864,5.893921377473371,-0.9291885519319244,4.0,0.0648193359375,-32.125082745180144
8,OOB,192,60,38,94,0.7604166666666666,0.1547445,0.4437836,3,105,2.067649121755867,105,0.6372778885374301,32.697916666666664,0.45769523645044985,23.5,0.23987247794866562,7.026524483444368,-3.021921264712912,7.006599887779813,-0.5287762560923738,4.0,0.19195556640625,-37.468752528379184
9,OOB,171,40,38,93,0.8421052631578947,0.13025893,0.39038876,3,100,2.012629616391009,100,0.6704690241184662,34.60233918128655,0.44404522787827727,28.0,0.24219588935375225,6.711440045769049,-2.6987327832300885,6.669161954193299,-0.7521345070484787,4.0,0.319091796875,-35.84153001266735
10,OOB,122,7,25,90,0.9344262295081968,0.083144546,0.33427414,1,114,2.0216846930248806,114,0.8116732591340414,53.72950819672131,0.6099724449975805,53.5,0.2462192997336386,5.021082354465967,-1.0165983069796658,4.793756812421681,-1.4937080148711193,4.0,-0.189453125,-27.40925696214268
11,OOB,114,9,25,80,0.9122807017543859,0.10752472,0.38470203,1,104,2.009905178617871,104,0.7588059813798803,47.89473684210526,0.5989333303685809,47.5,0.25064462423324596,4.859204650468186,-0.8587192555012182,4.607166080748562,-1.5446328170576926,4.0,-0.06231689453125,-26.595052509391536
12,OOB,110,11,25,74,0.9090909090909091,0.11065686,0.393074,2,98,2.0079812828793977,98,0.853414635347556,44.127272727272725,0.7479922482209185,43.5,0.25389299914240826,5.638439869553033,-1.6379147107380838,5.388254446897865,-1.6609389447088654,4.0,0.0648193359375,-30.492304843222733
13,OOB,145,50,25,70,0.6827586206896552,0.18691625,0.5430413,3,94,2.0196397324712088,94,0.6570813051586899,30.868965517241378,0.5033293165153877,22.0,0.252245143055916,6.08985050048508,-2.085247281753624,5.985314756633279,-1.1235151900558744,4.0,0.19195556640625,-32.751684201188304
14,OOB,170,56,38,76,0.7529411764705882,0.16946626,0.46553856,3,96,2.052215991812465,96,0.6207604048959997,29.83529411764706,0.3895791869206483,20.0,0.24976821988821057,6.601669939787036,-2.588962677248076,6.550626676767278,-0.8193510453478738,4.0,0.319091796875,-35.33828380557532
15,OOB,109,4,25,80,0.9541284403669725,0.0824503,0.32426336,1,104,2.009904901627026,104,0.8916190754423124,50.091743119266056,0.7546203974392881,50.0,0.22999358922243124,5.097299955719741,-1.0928159082334403,4.811585767962719,-1.6825900380422691,4.0,-0.189453125,-27.786066058850302
16,OOB,112,6,25,81,0.9375,0.07746931,0.35301495,1,105,2.0407673184702126,105,0.8027297670995269,49.6875,0.577157084118782,49.5,0.2546202689409257,4.95622113792711,-0.9557357429601421,4.685641358931443,-1.6152068051821082,4.0,-0.06231689453125,-27.115693780925092
17,OOB,110,7,25,78,0.9272727272727272,0.08573494,0.37841064,1,102,2.0076423342252743,102,0.8022811420765903,47.75454545454546,0.5473237590773687,47.5,0.257450958713889,5.003947771377174,-1.0034226125622245,4.725354421885642,-1.6463653562427727,4.0,0.0648193359375,-27.32462209210534
18,OOB,106,9,25,72,0.9056603773584906,0.107352994,0.39653105,1,96,2.0103805865809825,96,0.8316599062262114,43.924528301886795,0.6607768610242517,43.5,0.2596376184374093,5.743395922770009,-1.738792704038553,5.483892516380151,-1.7069035105948251,4.0,0.19195556640625,-31.026512150226317
19,OOB,123,29,25,69,0.7967479674796748,0.1477243,0.49677575,2,93,2.0785104809893986,93,0.6755620300813567,35.65853658536585,0.49703295444466655,32.0,0.26147766411304457,5.602656801508043,-1.5899495389690825,5.4221033228078,-1.4108716427375474,4.0,0.319091796875,-30.388576965762727
20,OOB,95,3,25,67,0.9578947368421052,0.090025,0.3523411,1,91,2.02264154216032,91,0.9202521683535183,44.06315789473684,0.801507693395857,44.0,0.13836215436458565,4.989223237731378,-0.9847391902450768,4.6336516006678155,-1.8497625143643066,4.0,-0.189453125,-27.27492196998212
21,OOB,97,4,25,68,0.9484536082474226,0.0941032,0.37626496,1,92,2.061793042181579,92,0.956351812717624,44.103092783505154,0.769924002365434,44.0,0.14141811057925185,5.145066067625878,-1.1445806726589103,4.761692542015298,-1.948842983811449,4.0,-0.06231689453125,-28.09825203393117
22,OOB,95,5,25,65,0.9368421052631579,0.10132289,0.39121002,1,89,2.0250314039213757,89,0.9218962918119754,42.1578947368421,0.8180571341178019,42.0,0.15462259203195566,5.332809687422154,-1.3322845286072047,4.976496989619083,-1.9165951253657556,4.0,0.0648193359375,-29.002170201924848
23,OOB,94,8,25,61,0.9042553191489362,0.10570748,0.401234,1,85,2.045842015779832,85,0.8542180350345452,38.88297872340426,0.7082374806282268,38.5,0.22223613969981668,5.62787935005035,-1.6232761313188933,5.3288956147800395,-1.8099440614287516,4.0,0.19195556640625,-30.498239991984107
24,OOB,118,27,25,66,0.7627118644067796,0.15707509,0.5027398,1,90,2.0160117726546174,90,0.7003150381240351,34.70338983050848,0.419198087868369,31.5,0.26989425905048847,6.628246399588916,-2.6155391370499554,6.440071728686414,-1.5681602159975248,4.0,0.319091796875,-35.46434702288154
25,OOB,94,0,25,69,0.9893617021276596,0.080504134,0.3572052,1,93,2.0036141551164404,93,0.8565846017435641,46.5,0.6929212685150459,46.5,0.14331038482487185,4.942964717680043,-0.9384806701937425,4.583158403613211,-1.8513668592743449,4.0,-0.189453125,-27.034364201648614
26,OOB,90,3,25,62,0.9555555555555556,0.09790433,0.38497928,1,86,2.130617298110715,86,0.9767819693399543,41.56666666666667,0.8558927364992863,41.5,0.14882316254079347,5.34441635886218,-1.343930963895212,4.948782131293306,-2.0180043691394145,4.0,-0.06231689453125,-29.173379715999104
27,OOB,86,4,25,57,0.9418604651162791,0.11098255,0.42152232,1,81,2.0052002136791534,81,0.8779057724040292,38.616279069767444,0.7207702685218684,38.5,0.15205722488462922,5.578858736965016,-1.5783335781500671,5.2401938026370845,-1.9141665857011485,4.0,0.0648193359375,-30.22134033163244
28,OOB,106,23,25,58,0.8018867924528302,0.15220676,0.50122374,2,82,2.082763655488601,82,0.7653680732649872,32.160377358490564,0.5810485613318734,29.5,0.2764696646481751,5.9507804759048115,-1.946177257173355,5.709726253713583,-1.6765483530348113,4.0,0.19195556640625,-32.15537617907309
29,OOB,131,43,25,63,0.7022900763358778,0.17992392,0.5581348,2,87,2.0477289073060994,87,0.6580117695959293,29.33587786259542,0.4871972566930851,22.0,0.274278186261654,6.388405592643664,-2.3756983301047034,6.240799207999923,-1.3653392477872948,4.0,0.319091796875,-34.29934060945962
30,OOB,85,1,25,59,0.9764705882352941,0.09788981,0.38411987,1,83,2.0386014051254278,83,1.0232838719373343,41.01176470588236,0.995015939162789,41.0,0.14730499684810633,5.24433549630781,-1.2398514488215095,4.842985890619979,-2.0120990187090424,4.0,-0.189453125,-28.579080131383414
31,OOB,109,20,25,64,0.8532110091743119,0.13266224,0.47328594,2,88,2.1011577981945764,88,0.7614203493322593,36.06422018348624,0.5710397376364554,34.0,0.2763727568089964,5.780910764300055,-1.780425369333087,5.541280990482348,-1.6471594486628225,4.0,-0.06231689453125,-31.322397577970907
32,OOB,131,41,25,65,0.7099236641221374,0.17176673,0.5446006,2,89,2.0087808156557965,89,0.6823355151866057,30.64885496183206,0.5068591003362041,24.0,0.2748860344290732,6.404547368619447,-2.4040222098044977,6.259155958593235,-1.3569059226405813,4.0,0.0648193359375,-34.33987343912297
33,OOB,107,23,25,59,0.794392523364486,0.15313025,0.5015332,2,83,2.04513926535794,83,0.7445525384955473,32.60747663551402,0.5590520118986599,30.0,0.2748500481247901,6.397270759080139,-2.3926675403486826,6.189188210161899,-1.6183394156278585,4.0,0.19195556640625,-34.34157683135143
34,OOB,109,25,25,59,0.7889908256880734,0.15559778,0.4967759,2,83,2.0402627779783495,83,0.719037527761497,32.03669724770642,0.5552448236218432,29.0,0.2749867625534536,5.764990453970866,-1.7522831914319061,5.553085765191557,-1.5486618155046363,4.0,0.319091796875,-31.176086934992693
35,OOB,108,18,25,65,0.8240740740740741,0.13602778,0.4426864,1,89,2.140397547369959,89,0.8311959285123058,37.083333333333336,0.6455602434494365,35.5,0.27519203908741474,6.197243031105759,-2.1927589836194583,5.964728745831125,-1.681615941659911,4.0,-0.189453125,-33.437133258270734
36,OOB,141,56,25,60,0.6453900709219859,0.20018277,0.59164995,3,84,2.1222340879422283,84,0.6923603335700205,25.4468085106383,0.6487805440907978,14.0,0.27224006131291373,6.616759028480771,-2.616273633513803,6.497530947507226,-1.2504365746280943,4.0,-0.06231689453125,-35.507199526023996
37,OOB,145,59,25,61,0.6620689655172414,0.19661449,0.5747493,3,85,2.0103908258966268,85,0.6418496662612747,25.46896551724138,0.6036201744337262,13.0,0.2695416286587716,6.619927758532137,-2.619402599717188,6.526359485693347,-1.10908763931657,4.0,0.0648193359375,-35.405652774871946
38,OOB,292,124,68,100,0.7876712328767124,0.19441989,0.46760392,7,99,2.149976597113944,99,0.4114924131850439,23.284246575342465,0.21737496876904827,13.5,0.26785548031330086,9.895905503381194,-5.891302284649737,9.860571666815165,0.8355071127478279,4.0,0.19195556640625,-51.911288220696086
39,OOT,299,177,38,84,0.4882943143812709,0.2650305,0.6683925,7,93,1.9781616842195557,93,0.3905854578605133,17.317725752508363,0.13533427371163267,0.0,0.262122482061386,10.188018370359133,-6.175311107820173,10.135077084611831,1.0372708439705247,4.0,0.319091796875,-0.27473764045012206
40,OOB,116,16,25,75,0.853448275862069,0.11862511,0.3758247,1,99,2.0050938216266583,99,0.8533357898435215,42.672413793103445,0.7407954586219418,41.5,0.2623806111514566,6.046144021920571,-2.039607983099904,5.931865512931616,-1.1699696877690449,4.0,-0.228759765625,-32.522569149758155
41,OOB,142,36,25,81,0.7535211267605634,0.14881855,0.45862266,2,105,2.0756643754367503,105,0.7388983960926728,39.2112676056338,0.5172362745514913,34.5,0.2620572391897442,6.777091741160432,-2.775831848491637,6.722591034877932,-0.8577541873309585,4.0,-0.10040283203125,-36.24551075562384
