,idx,reward_sum,n_steps,reason
0,0,4.26323813595809,70,OOB
1,1,-0.3750281035900116,1,OOB
2,2,-6.849232420325279,49,OOB
3,3,-0.5790131688117981,8,OOB
4,4,0.6008198702766094,30,OOB
5,5,7.04692273044202,76,OOB
6,6,0.4841161146759987,8,OOB
7,7,-0.1522629503160715,6,OOB
8,8,5.320567829941865,114,OOB
9,9,6.337744592980016,196,OOB
10,10,-0.017956682248041034,4,OOB
11,11,116.25286076776683,185,HOME
12,12,0.032637876724834314,138,OOB
13,13,0.010918166168266907,13,OOB
14,14,110.32863226007248,135,HOME
15,15,-0.0007952137384563684,1,OOB
16,16,0.0183565882171024,112,OOB
17,17,0.014381763234268874,35,OOB
18,18,110.07523391472932,48,HOME
19,19,0.044738768058550704,142,OOB
20,20,110.1402784225229,98,HOME
21,21,0.026316154255027868,70,OOB
22,22,-0.00019635850912891328,1,OOB
23,23,0.016640758294670377,82,OOB
24,24,110.01371200988069,86,HOME
25,25,-0.004561406583889038,36,OOB
26,26,0.06944767633513038,133,OOB
27,27,0.10384201596218645,136,OOB
28,28,0.10113862225261983,92,OOB
29,29,0.00038533774204552174,37,OOB
30,30,0.0188809803694312,60,OOB
31,31,0.015227394977955555,101,OOB
32,32,0.015106052480405197,26,OOB
33,33,0.15336636801657733,124,OOB
34,34,0.11940362634214807,170,OOB
35,35,0.0909772865152263,138,OOB
36,36,-0.0030821068648947403,84,OOB
37,37,0.04423506630655538,75,OOB
38,38,0.007959160896461981,34,OOB
39,39,0.1417906308452075,116,OOB
40,40,-0.0007254193187691271,1,OOB
41,41,0.011542515914698015,89,OOB
42,42,-2.626515743031632e-05,1,OOB
43,43,0.06954940836294554,75,OOB
44,44,0.20809910524985753,169,OOB
45,45,0.14436940593805048,124,OOB
46,46,0.02518730948213488,28,OOB
47,47,0.14377901088846556,189,OOB
48,48,-0.0009849097114056349,1,OOB
49,49,-0.0008012043545022607,1,OOB
50,50,-0.0008013103506527841,1,OOB
51,51,0.2362125982544967,188,OOB
52,52,-4.009998156107031e-05,1,OOB
53,53,0.05823986781433632,84,OOB
54,54,-0.0018378428649157286,2,OOB
55,55,0.28436797534072866,170,OOB
56,56,0.05453274940873598,62,OOB
57,57,0.10719616202186444,118,OOB
58,58,0.08039653855152551,151,OOB
59,59,0.0017639526631683111,2,OOB
60,60,-0.013386166814598255,26,OOB
61,61,-0.0008828986901789904,1,OOB
62,62,0.02117519377497956,138,OOB
63,63,-0.006275396386627108,7,OOB
64,64,0.0630362255815271,72,OOB
65,65,0.07507462555122402,100,OOB
66,66,0.1030380406682525,116,OOB
67,67,0.2910413368153968,150,OOB
68,68,-0.0004963953688275069,2,OOB
69,69,0.0007434603667206829,53,OOB
70,70,-0.0028278589015826583,3,OOB
71,71,-0.0009427994373254478,1,OOB
72,72,-0.0020486306020757183,14,OOB
73,73,0.05953104496438755,161,OOB
74,74,0.0971170587472443,106,OOB
75,75,0.047449547896576405,146,OOB
76,76,0.07207521118561999,111,OOB
77,77,0.08357857771849808,111,OOB
78,78,0.14163131457871714,146,OOB
79,79,0.18903026989846694,118,OOB
80,80,-0.0010220222175121307,1,OOB
81,81,-0.0012313697952777147,1,OOB
82,82,-0.0020444587571546435,2,OOB
83,83,0.02668382981596551,89,OOB
84,84,0.3167437815627636,183,OOB
85,85,0.06408632797047176,98,OOB
86,86,0.013416311192486319,110,OOB
87,87,-0.001111751887947321,1,OOB
88,88,-0.006422937509341864,60,OOB
89,89,0.0010735163232311606,24,OOB
90,90,0.10773108784633223,116,OOB
91,91,0.17371675303752454,134,OOB
92,92,0.019207829842343926,90,OOB
93,93,0.06995107637067122,139,OOB
94,94,-0.00041546463035047054,1,OOB
95,95,0.11588418586688931,84,OOB
96,96,-0.0011123328004032373,1,OOB
97,97,0.09204360348303453,132,OOB
98,98,0.08102513327185079,84,OOB
99,99,0.1994104610098475,97,OOB
