idx,done,ep_length,n_track,n_recover,n_search,off_plume_fraction,turn_score,speed_score,num_exits,max_exit_duration,max_stray_distance,max_odor_lastenc,avg_stray_distance,avg_odor_lastenc,median_stray_distance,median_odor_lastenc,agent_angle_ground_median,radius_final,radius_covered,end_x,end_y,start_x,start_y,reward
0,HOME,179,54,25,100,0.88268156424581,0.36974493,0.73738295,11,124,1.0938684497092785,124,0.4529770521765926,43.832402234636874,0.43363654194582774,35.0,0.689664114266634,0.19648877366956097,3.8806431806501323,0.19455399281849567,-0.02750603672921073,4.0,-0.789306640625,101.28928556458396
1,HOME,74,34,25,15,0.8108108108108109,0.21977086,0.95653224,8,39,0.40545105754951494,39,0.16087669566514518,11.175675675675675,0.13493449814818367,4.0,0.9580573085695505,0.16476448261566495,3.8456841621508677,0.16206303055434093,-0.029713782309738222,4.0,-0.289306640625,101.29773557694902
2,HOME,74,58,16,0,0.47297297297297297,0.2553587,0.94969445,12,15,0.15835991599091628,15,0.06804591551049327,2.0675675675675675,0.05761858210558711,0.0,0.9306534305214884,0.1719040535242184,3.8281784798965344,0.1651804556881877,-0.04760693937547336,4.0,-0.02569580078125,100.83333333333333
3,HOME,76,64,12,0,0.6447368421052632,0.22218485,0.9432645,14,9,0.23524060938190108,9,0.07915338172446691,2.1052631578947367,0.07332732496582955,1.0,0.6693216767162086,0.15137239925474202,3.855696799774907,0.13176779700088037,-0.0745040329758853,4.0,0.2379150390625,100.83333333333333
4,OOT,299,0,25,274,1.0,0.36769727,0.46405545,1,299,0.6468080023089321,298,0.4229991561458031,149.0,0.43888671061636547,149.0,0.6659724190831182,1.769900781914669,2.2975945905319444,1.586814062615071,0.7839450927898014,4.0,0.7379150390625,-0.27712664919394814
5,OOB,233,30,38,165,0.9570815450643777,0.22262527,0.6651762,3,144,2.018586587008208,144,0.510472428758531,55.36480686695279,0.3947184605468149,49.0,0.870561331510544,2.0024715757666187,2.0746603785530744,-1.9865980070745013,0.2516361858733056,4.0,-0.789306640625,-0.3340337565855698
6,HOME,78,27,25,26,0.8846153846153846,0.16393434,0.92048824,5,50,0.4593837268891813,50,0.18568289263625692,17.423076923076923,0.1761160275311174,11.5,0.9670000094920397,0.1840761535482196,3.8263724912183132,0.1824018732327861,-0.02477068723871732,4.0,-0.289306640625,100.83333333333333
7,HOME,81,67,14,0,0.49382716049382713,0.22692811,0.8914974,16,13,0.23105746254710607,13,0.07890261470656759,1.6666666666666667,0.07233293562297018,0.0,0.3964308202266693,0.17249260478194522,3.8275899286388078,0.15682218824927563,-0.07183662002884814,4.0,-0.02569580078125,100.83333333333333
8,HOME,78,66,12,0,0.5512820512820513,0.24140857,0.92347395,16,9,0.23118946673212348,9,0.08858012775951622,1.5897435897435896,0.08210595949144264,1.0,0.24388453178107738,0.1557711017550762,3.851298097274573,0.15073085362862107,-0.039304527810132966,4.0,0.2379150390625,100.83333333333333
9,OOT,299,0,25,274,1.0,0.31718007,0.5343138,1,299,1.2714623498925894,298,0.8433545592547345,149.0,0.8717812604225769,149.0,0.7353816740214829,1.30913172696597,2.7583636454806433,-0.058689024467560816,1.3078155362878776,4.0,0.7379150390625,-0.3856006072189042
10,HOME,179,32,32,115,0.9553072625698324,0.24932837,0.62308735,4,139,1.0337627483582406,139,0.4037581546932206,55.62011173184357,0.32080871969281555,50.0,0.8179004564881327,0.18095435369354473,3.8961776006261486,0.06381402642992161,-0.16932881665992283,4.0,-0.789306640625,100.83333333333333
