idx,done,ep_length,n_track,n_recover,n_search,off_plume_fraction,turn_score,speed_score,num_exits,max_exit_duration,max_stray_distance,max_odor_lastenc,avg_stray_distance,avg_odor_lastenc,median_stray_distance,median_odor_lastenc,agent_angle_ground_median,radius_final,radius_covered,end_x,end_y,start_x,start_y,reward
0,OOT,299,69,38,192,0.919732441471572,0.3717328,0.6783101,9,128,1.1592808998369712,127,0.5455379480667071,49.20401337792642,0.5680774191795825,46.0,0.7030505053699017,1.08244679095958,2.993648760135144,-0.09549587758274042,1.0782261324153646,4.0,-0.783935546875,-0.4786250157399372
1,OOT,299,64,26,209,0.903010033444816,0.3654501,0.6530461,10,233,1.861624102984561,233,0.8221878839075654,91.68561872909699,0.7647238502287913,84.0,0.6672227717936038,1.8578852967456285,2.152179465172713,-0.4971637076731733,1.7901301694670855,4.0,-0.283935546875,-0.48891287804421957
2,OOB,291,89,25,177,0.8384879725085911,0.34704012,0.6791363,12,201,2.0578194345318495,201,0.763788113353144,70.27491408934708,0.7254860811646628,56.0,0.664086885750294,2.0419501074319197,1.9585230062587367,-1.0506517409196463,1.7509115227628564,4.0,0.0615234375,-0.36152491032368705
3,HOME,105,61,25,19,0.7428571428571429,0.27215117,0.9573071,9,43,0.45987143294385185,43,0.18399679436126753,10.219047619047618,0.14956935161268248,4.0,0.8498808890581129,0.1842869315393974,3.8363640968035546,0.1824768629917715,0.02576562843962476,4.0,0.406982421875,100.83333333333333
4,OOB,176,0,25,151,1.0,0.30537835,0.6067563,1,176,2.023675050678139,175,1.2892439875409365,87.5,1.3652517317968318,87.5,0.7612239941954613,2.3876582033449485,1.7138801804313437,1.005193771715676,2.165755567303116,4.0,0.906982421875,-0.35842452301796146
5,HOME,89,35,25,29,0.8651685393258427,0.21443065,0.88842833,9,53,0.9460792051596234,53,0.41395431907780356,16.93258426966292,0.45769042572625485,9.0,0.8966954462230206,0.19612504250825627,3.8799705085864677,0.19062197727955052,-0.04613343773121458,4.0,-0.783935546875,101.2899689780018
6,HOME,81,67,14,0,0.6049382716049383,0.2896559,0.9069922,13,13,0.3138371242572497,13,0.10281458868867163,2.259259259259259,0.09137861156573522,1.0,0.9058802276849744,0.18167997448463566,3.828384787433706,0.1812701705293717,-0.012195835559336315,4.0,-0.283935546875,100.83333333333333
7,HOME,87,75,12,0,0.4827586206896552,0.28435808,0.88188225,11,9,0.260108716644606,9,0.09304098839552409,1.5172413793103448,0.08503223126059128,0.0,0.6082059517502785,0.17266641835172783,3.8278066953389285,0.16836228760249777,0.03831229749920664,4.0,0.0615234375,100.83333333333333
8,HOME,83,71,12,0,0.6626506024096386,0.27569857,0.9286701,13,10,0.3073558140189564,9,0.10034844424193085,2.289156626506024,0.09408910360062914,1.0,0.45004136860370636,0.16555009447175814,3.855100933871194,0.16075687961751392,0.039548191301855835,4.0,0.406982421875,101.21024036669732
9,OOB,219,0,25,194,1.0,0.29745358,0.5739015,1,219,2.005534188750037,218,1.3025553180759433,109.0,1.392336078252697,109.0,0.767174080014229,2.0513377638456816,2.0502006199306106,0.25504399021413837,2.035421131961406,4.0,0.906982421875,-0.21294289770075173
10,HOME,107,13,25,69,0.9532710280373832,0.19338618,0.77989197,4,93,1.0190472413198706,93,0.46017058870514344,41.02803738317757,0.4822855035391095,40.0,0.8998598530888557,0.19322670835904543,3.882868842735679,0.18513139030288697,-0.0553437363013352,4.0,-0.783935546875,100.83333333333333
11,HOME,95,72,23,0,0.5684210526315789,0.25374624,0.8247552,9,22,0.36275125274466324,22,0.12003572667328692,3.642105263157895,0.11076929574721187,1.0,0.7801771908998489,0.17641300204264254,3.833651759875699,0.16359948866494325,-0.06600571640597883,4.0,-0.283935546875,100.83333333333333
12,HOME,112,100,12,0,0.38392857142857145,0.24886993,0.7348134,17,6,0.19595812773345847,6,0.08002859846297315,0.8214285714285714,0.07430038586641229,0.0,0.7906717993319035,0.16736723385480462,3.833105879835852,0.1353680606918933,-0.0984239763102708,4.0,0.0615234375,100.83333333333333
13,HOME,87,75,12,0,0.5977011494252874,0.30148345,0.90352654,11,11,0.23457908274852954,11,0.09024221474968427,2.3448275862068964,0.08473812344297112,1.0,0.16057257726788504,0.19181542428380272,3.828835604059149,0.1665577573055612,-0.09514026736622637,4.0,0.406982421875,100.83333333333333
14,OOT,299,0,25,274,1.0,0.3448805,0.5237162,1,299,1.8725436958401733,298,1.2401069338508812,149.0,1.2930549001639797,149.0,0.6861739754676823,1.8451932127682005,2.2563451710080917,0.5127418287367504,1.7725218784290158,4.0,0.906982421875,-0.2622563119660224
15,HOME,166,23,25,118,0.9518072289156626,0.2959371,0.65100783,6,142,0.9648381830090267,142,0.3252568337347847,61.397590361445786,0.2547321773030013,59.5,0.776105560362339,0.19693003116193705,3.879165519932787,0.19558284320012068,-0.022995404306045727,4.0,-0.783935546875,100.83333333333333
16,HOME,99,71,25,3,0.5656565656565656,0.22602291,0.80412817,10,27,0.40660052343344155,27,0.1133023047861033,4.686868686868687,0.08117491606275337,1.0,0.8400470651686192,0.15497285659676516,3.8550919053215766,0.12095127730696816,-0.09688846577159958,4.0,-0.283935546875,100.83333333333333
17,HOME,110,98,12,0,0.41818181818181815,0.24166045,0.74189615,18,7,0.1757104068718194,7,0.07314975788437196,1.0272727272727273,0.07084625050283859,0.0,0.8295492716133595,0.16471025797056438,3.835762855720092,0.13149632350917603,-0.09918763019802412,4.0,0.0615234375,100.83333333333333
18,HOME,87,73,14,0,0.6206896551724138,0.2721107,0.8799481,14,13,0.33530069030876386,13,0.10380812339437027,2.4827586206896552,0.09280009756300267,1.0,0.5227906331419945,0.194443417591793,3.826207610751159,0.18300475740403307,0.06570769675058928,4.0,0.406982421875,100.83333333333333
19,OOB,280,0,25,255,1.0,0.31918222,0.5505433,1,280,2.0177314277666683,279,1.27940961451113,139.5,1.3632055678038393,139.5,0.7423707302659752,2.0583104052334242,2.043227978542868,0.07955249847089832,2.056772501828829,4.0,0.906982421875,-0.22842356140488665
20,OOT,299,45,38,216,0.9364548494983278,0.2905309,0.6023804,7,156,1.8267926873535472,155,0.7575236516103577,60.61538461538461,0.7675864097892633,58.0,0.7978786937892438,1.8841075167457426,2.1919880343489817,-1.2331947071135776,1.424461985805471,4.0,-0.783935546875,-0.4823686320620466
21,HOME,95,65,25,5,0.7684210526315789,0.23224263,0.80957663,10,29,0.42241647883598044,29,0.11896020322691436,6.526315789473684,0.08015897725295125,4.0,0.912619587033987,0.1866574162369088,3.823407345681433,0.1810405157359062,-0.04544582157157817,4.0,-0.283935546875,100.83333333333333
22,HOME,119,106,13,0,0.4369747899159664,0.21888483,0.732274,10,12,0.24796646819418083,12,0.08079411671805681,1.9747899159663866,0.06689953296270575,0.0,0.8684223331511021,0.19712121573578126,3.803351897954875,0.16565976227225496,0.10683453026551104,4.0,0.0615234375,100.83333333333333
