,idx,reward_sum,n_steps,reason
0,0,-34.97298096260056,188,OOB
1,1,111.54455512948334,87,HOME
2,2,-5.30194204673171,114,OOB
3,3,-4.552295569330454,96,OOB
4,4,-5.547648852691054,91,OOB
5,5,106.96923083811998,104,HOME
6,6,109.53428087977227,81,HOME
7,7,109.14040734339505,80,HOME
8,8,-5.332342823967338,107,OOB
9,9,-5.840299129486084,109,OOB
10,10,-11.938069600560993,247,OOB
11,11,108.59993369085714,78,HOME
12,12,108.4235385766824,76,HOME
13,13,-4.076578128384426,110,OOB
14,14,-5.167530862614512,124,OOB
15,15,108.31092728115618,77,HOME
16,16,108.89237712766044,72,HOME
17,17,-4.643193063675426,136,OOB
18,18,-4.928028730675578,126,OOB
19,19,-4.5565798338502645,107,OOB
20,20,-4.197175287641585,136,OOB
21,21,-5.009735034349433,149,OOB
22,22,-4.487649236689322,129,OOB
23,23,-6.507893450558186,151,OOB
24,24,-4.685945503413677,109,OOB
25,25,109.38202275615185,78,HOME
26,26,-7.61997929122299,216,OOB
27,27,-6.715915824752301,170,OOB
28,28,-5.485537454835139,135,OOB
29,29,-5.584178643301129,133,OOB
30,30,109.60486732237041,78,HOME
31,31,-5.202231589122675,154,OOB
32,32,-6.083719461399596,152,OOB
33,33,109.18723907141248,84,HOME
34,34,-7.6864369828253984,176,OOB
35,35,109.00588377378881,87,HOME
36,36,108.90399182855617,86,HOME
37,37,108.78924487438053,92,HOME
38,38,-6.060042086523026,160,OOB
39,39,-6.627362804487348,162,OOB
40,40,109.06227597687393,88,HOME
41,41,-8.15073411038611,195,OOB
42,42,-7.660810509696603,176,OOB
43,43,-8.393351648002863,195,OOB
44,44,-5.7262859139591455,138,OOB
45,45,108.98464531544596,79,HOME
46,46,-5.142977400755626,157,OOB
47,47,108.62097787833773,77,HOME
48,48,108.35437541268766,73,HOME
49,49,-5.399192679673433,135,OOB
50,50,108.90042016282678,78,HOME
51,51,108.85832493402995,82,HOME
52,52,108.79325053095818,77,HOME
53,53,-6.377450434491038,155,OOB
54,54,-5.382175657898188,132,OOB
55,55,108.28886010684073,88,HOME
56,56,-5.517603712156415,153,OOB
57,57,-6.368150382884778,170,OOB
58,58,-6.080120639875531,150,OOB
59,59,-5.396408261731267,132,OOB
60,60,-8.715323375537992,249,OOB
61,61,-7.654962169006467,188,OOB
62,62,-6.3876229100860655,184,OOB
63,63,-6.77151052467525,183,OOB
64,64,-5.937611110508442,151,OOB
65,65,109.00635156128556,80,HOME
66,66,108.82083869026974,82,HOME
67,67,-5.532702015014365,169,OOB
68,68,-5.845046075060964,150,OOB
69,69,-6.203499352559447,155,OOB
70,70,108.024569042027,96,HOME
71,71,-5.830710262991488,164,OOB
72,72,-6.461533147259615,190,OOB
73,73,-7.421093178330921,197,OOB
74,74,-8.082355659455061,194,OOB
75,75,107.70910275541246,101,HOME
76,76,-6.498705629492179,198,OOB
77,77,108.54833263973705,92,HOME
78,78,-6.6453707503387704,200,OOB
79,79,-7.335543289780617,183,OOB
80,80,-7.173871699720621,202,OOB
81,81,-7.472335787722841,175,OOB
82,82,-9.924784766510129,215,OOB
83,83,-8.93713504448533,196,OOB
84,84,-6.2728903610259295,139,OOB
85,85,-7.304867465049028,203,OOB
86,86,-7.512894328916445,191,OOB
87,87,-7.38271527341567,172,OOB
88,88,-8.683315709233284,194,OOB
89,89,-6.1672219429165125,139,OOB
90,90,109.54801825247705,116,HOME
91,91,-7.348560798687686,191,OOB
92,92,-7.762173906055978,189,OOB
93,93,-8.288363442174159,189,OOB
94,94,-6.756796354427934,152,OOB
95,95,-7.165896053425968,211,OOB
96,96,-6.884676431887783,193,OOB
97,97,-7.3213970507495105,185,OOB
98,98,-7.436006315052509,171,OOB
99,99,-6.769916670396924,152,OOB
100,100,-6.861035404261202,223,OOB
101,101,-7.049092196975835,192,OOB
102,102,-8.626824835548177,204,OOB
103,103,-8.355810904875398,193,OOB
104,104,-6.743979452177882,155,OOB
105,105,-7.057165953272488,233,OOB
106,106,-7.022683103568852,194,OOB
107,107,-7.689914320129901,190,OOB
