,idx,reward_sum,n_steps,reason
0,0,3.8252968811430037,201,OOB
1,1,0.2947261311346665,44,OOB
2,2,3.39510499604512,131,OOB
3,3,0.21854232251644135,28,OOB
4,4,117.37808542867424,196,HOME
5,5,0.07831512100528926,128,OOB
6,6,-0.0007882491918280721,1,OOB
7,7,-0.0007887858082540333,1,OOB
8,8,0.19205566985328915,206,OOB
9,9,0.12640048761386424,158,OOB
10,10,0.06079912843233615,144,OOB
11,11,0.22984802821883932,232,OOB
12,12,-0.0015670275315642357,1,OOB
13,13,0.2991519740521653,253,OOB
14,14,110.27467356642592,120,HOME
15,15,-0.0008875004132278264,1,OOB
16,16,-0.01777646551796863,105,OOB
17,17,0.2540391847878709,269,OOB
18,18,110.46960177021538,208,HOME
19,19,0.14639288157923147,233,OOB
20,20,110.31481470262293,158,HOME
21,21,-0.001491393195465207,1,OOB
22,22,110.27635410321363,217,HOME
23,23,0.046859863970894367,157,OOB
24,24,0.09481422944850237,268,OOB
25,25,110.36585494525423,192,HOME
26,26,-0.0007214040961116552,1,OOB
27,27,110.13054127382202,85,HOME
28,28,110.1407607829326,129,HOME
29,29,110.17252680115894,146,HOME
30,30,0.023980405606380373,31,OOB
31,31,0.005622468639558065,78,OOB
32,32,-0.03339468601461704,103,OOB
33,33,110.27179350944061,166,HOME
34,34,110.15494369337102,119,HOME
35,35,0.16793334973044693,265,OOB
36,36,-0.012097753393845778,95,OOB
37,37,0.047455500593059696,63,OOB
38,38,-0.028965984405658673,49,OOB
39,39,-0.008045711321756244,6,OOB
40,40,0.10164691985119134,230,OOB
41,41,110.22520486026815,179,HOME
42,42,110.17656830744818,102,HOME
43,43,-0.0010583949042484164,1,OOB
44,44,-0.001523232291219756,10,OOB
45,45,110.26869016059209,163,HOME
46,46,-0.0008817081979941577,3,OOB
47,47,110.19489226544601,163,HOME
48,48,-0.08513077343923214,190,OOB
49,49,-0.0005866781575605273,1,OOB
50,50,0.010578884165852287,105,OOB
51,51,0.16195346243694075,236,OOB
52,52,110.24124595557805,146,HOME
53,53,-0.012805747683160007,11,OOB
54,54,110.24465960980524,173,HOME
55,55,0.15230527732273913,277,OOB
56,56,-0.002985709405038506,4,OOB
57,57,110.16905691408215,126,HOME
58,58,110.08357136428822,58,HOME
59,59,0.09509229597097146,255,OOB
60,60,-0.044079604267608374,179,OOB
61,61,-0.04757414491632517,104,OOB
62,62,-0.00065374537371099,1,OOB
63,63,-0.002870305033866316,4,OOB
64,64,-0.0008193948888219893,1,OOB
65,65,110.14027086202987,86,HOME
66,66,110.15132503803397,109,HOME
67,67,-0.003016227390617132,5,OOB
68,68,-0.0005680317408405244,1,OOB
69,69,0.1403196740011481,295,OOB
70,70,0.1909513732243795,235,OOB
71,71,110.12730017903004,151,HOME
72,72,110.09425134782214,68,HOME
73,73,-0.0007039630436338484,1,OOB
74,74,110.1000357023247,95,HOME
75,75,0.0521466962904924,288,OOB
76,76,0.0017022368906509655,13,OOB
77,77,0.06386088114547306,246,OOB
78,78,-0.07096251286930055,188,OOB
79,79,0.1289161414985074,200,OOB
80,80,110.27169648605923,171,HOME
81,81,110.24334171330815,205,HOME
82,82,-9.889313514577225e-05,1,OOB
83,83,110.08705627429299,55,HOME
84,84,-0.008615574683062732,15,OOB
85,85,0.11262642097426578,209,OOB
86,86,0.0007121735252439976,1,OOB
87,87,110.09866703260923,71,HOME
88,88,0.014266449341448606,199,OOB
89,89,110.13429155617541,116,HOME
90,90,-0.0005631860694848001,1,OOB
91,91,-0.0005632120301015675,1,OOB
92,92,110.22108071373077,145,HOME
93,93,-0.0022842249018140137,4,OOB
94,94,-0.013758839224465191,62,OOB
95,95,110.1388751044642,136,HOME
96,96,0.09759580576064764,196,OOB
97,97,-0.0019793924293480814,3,OOB
98,98,-0.003408717493584845,24,OOB
99,99,110.09488126187352,64,HOME
